Datacode,RecType,RecYear,Season,RecDate,Watershed,Block,Plot,Sppnum,Taxa,Cover,Comments
CME01,1,2019,fall,8/5/2019,N1A,I,1,2,Andropogon gerardii,45,
CME01,1,2019,spring,6/1/2019,N1A,I,5,14,Dichanthelium oligosanthes,2,
CME01,1,2019,spring,6/1/2019,N1A,I,5,28,Hordeum pusillum,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,34,Carex meadii,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,33,Carex inops,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,47,Ambrosia psilostachya,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,44,Achillea millefolium,3,
CME01,1,2019,spring,6/1/2019,N1A,I,5,152,Asclepias viridiflora,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,71,Conyza canadensis,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,77,Erigeron strigosus,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,151,Kummerowia stipulacea,8,
CME01,1,2019,spring,6/1/2019,N1A,I,5,89,Lepidium densiflorum,22,
CME01,1,2019,spring,6/1/2019,N1A,I,5,92,Linum sulcatum,10,
CME01,1,2019,spring,6/1/2019,N1A,I,5,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,103,Oxalis violacea,35,
CME01,1,2019,spring,6/1/2019,N1A,I,5,114,Plantago rhodosperma,11,
CME01,1,2019,spring,6/1/2019,N1A,I,5,120,Ruellia humilis,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,132,Spermolepis inermis,3,
CME01,1,2019,spring,6/1/2019,N1A,I,5,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,137,Triodanis perfoliata,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,82,Hedeoma hispida,1,
CME01,1,2019,spring,6/1/2019,N1A,I,5,75,Draba reptans,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,130,Solidago rigida,4,
CME01,1,2019,fall,8/5/2019,N1A,I,5,128,Solidago missouriensis,3,
CME01,1,2019,fall,8/5/2019,N1A,I,5,120,Ruellia humilis,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,102,Oxalis stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,92,Linum sulcatum,30,
CME01,1,2019,fall,8/5/2019,N1A,I,5,143,Lespedeza violacea,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,77,Erigeron strigosus,3,
CME01,1,2019,fall,8/5/2019,N1A,I,5,106,Dalea candida,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,71,Conyza canadensis,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,61,Astragalus crassicarpus,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,58,Symphyotrichum ericoides,8,
CME01,1,2019,fall,8/5/2019,N1A,I,5,152,Asclepias viridiflora,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,46,Ambrosia psilostachya,3,
CME01,1,2019,fall,8/5/2019,N1A,I,5,44,Achillea millefolium,8,
CME01,1,2019,fall,8/5/2019,N1A,I,5,18,Sorghastrum nutans,10,
CME01,1,2019,fall,8/5/2019,N1A,I,5,3,Schizachyrium scoparium,20,
CME01,1,2019,fall,8/5/2019,N1A,I,5,11,Eragrostis spectabilis,3,
CME01,1,2019,fall,8/5/2019,N1A,I,5,14,Dichanthelium oligosanthes,1,
CME01,1,2019,fall,8/5/2019,N1A,I,5,4,Bouteloua curtipendula,45,
CME01,1,2019,fall,8/5/2019,N1A,I,5,2,Andropogon gerardii,30,
CME01,1,2019,spring,6/1/2019,N1A,I,6,5,Bouteloua gracilis,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,6,Bouteloua hirsuta,2,
CME01,1,2019,spring,6/1/2019,N1A,I,6,25,Bromus arvensis,2,
CME01,1,2019,spring,6/1/2019,N1A,I,6,14,Dichanthelium oligosanthes,7,
CME01,1,2019,spring,6/1/2019,N1A,I,6,27,Vulpia octoflora,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,28,Hordeum pusillum,3,
CME01,1,2019,spring,6/1/2019,N1A,I,6,30,Schedonnardus paniculatus,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,519,Carex austrina,2,
CME01,1,2019,spring,6/1/2019,N1A,I,6,31,Carex brevior,4,
CME01,1,2019,spring,6/1/2019,N1A,I,6,165,Cyperus spp.,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,44,Achillea millefolium,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,77,Erigeron strigosus,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,151,Kummerowia stipulacea,20,
CME01,1,2019,spring,6/1/2019,N1A,I,6,89,Lepidium densiflorum,6,
CME01,1,2019,spring,6/1/2019,N1A,I,6,90,Lespedeza capitata,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,92,Linum sulcatum,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,99,Oenothera speciosa,2,
CME01,1,2019,spring,6/1/2019,N1A,I,6,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,114,Plantago rhodosperma,15,
CME01,1,2019,spring,6/1/2019,N1A,I,6,120,Ruellia humilis,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,124,Silene antirrhina,3,
CME01,1,2019,spring,6/1/2019,N1A,I,6,132,Spermolepis inermis,6,
CME01,1,2019,spring,6/1/2019,N1A,I,6,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,137,Triodanis perfoliata,6,
CME01,1,2019,spring,6/1/2019,N1A,I,6,136,Triodanis leptocarpa,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,82,Hedeoma hispida,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,75,Draba reptans,1,
CME01,1,2019,spring,6/1/2019,N1A,I,6,158,Ulmus americana,1,
CME01,1,2019,fall,8/5/2019,N1A,I,6,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,I,6,130,Solidago rigida,6,
CME01,1,2019,fall,8/5/2019,N1A,I,6,120,Ruellia humilis,1,
CME01,1,2019,fall,8/5/2019,N1A,I,6,92,Linum sulcatum,4,
CME01,1,2019,fall,8/5/2019,N1A,I,6,90,Lespedeza capitata,4,
CME01,1,2019,fall,8/5/2019,N1A,I,6,151,Kummerowia stipulacea,20,
CME01,1,2019,fall,8/5/2019,N1A,I,6,77,Erigeron strigosus,3,
CME01,1,2019,fall,8/5/2019,N1A,I,6,59,Symphyotrichum oblongifolium,3,
CME01,1,2019,fall,8/5/2019,N1A,I,6,46,Ambrosia psilostachya,10,
CME01,1,2019,fall,8/5/2019,N1A,I,6,211,Ambrosia artemisiifolia,5,
CME01,1,2019,fall,8/5/2019,N1A,I,6,40,Amorpha canescens,8,
CME01,1,2019,fall,8/5/2019,N1A,I,6,31,Carex brevior,2,
CME01,1,2019,fall,8/5/2019,N1A,I,6,30,Schedonnardus paniculatus,2,
CME01,1,2019,fall,8/5/2019,N1A,I,6,85,Hymenopappus scabiosaeus,3,
CME01,1,2019,fall,8/5/2019,N1A,I,6,21,Sporobolus compositus,2,
CME01,1,2019,fall,8/5/2019,N1A,I,6,18,Sorghastrum nutans,5,
CME01,1,2019,fall,8/5/2019,N1A,I,6,3,Schizachyrium scoparium,20,
CME01,1,2019,fall,8/5/2019,N1A,I,6,25,Bromus arvensis,3,
CME01,1,2019,fall,8/5/2019,N1A,I,6,4,Bouteloua curtipendula,15,
CME01,1,2019,fall,8/5/2019,N1A,I,6,2,Andropogon gerardii,30,
CME01,1,2019,spring,6/1/2019,N1A,I,4,5,Bouteloua gracilis,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,25,Bromus arvensis,7,
CME01,1,2019,spring,6/1/2019,N1A,I,4,27,Vulpia octoflora,3,
CME01,1,2019,spring,6/1/2019,N1A,I,4,30,Schedonnardus paniculatus,3,
CME01,1,2019,spring,6/1/2019,N1A,I,4,104,Penstemon cobaea,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,34,Carex meadii,7,
CME01,1,2019,spring,6/1/2019,N1A,I,4,33,Carex inops,2,
CME01,1,2019,spring,6/1/2019,N1A,I,4,165,Cyperus spp.,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,152,Asclepias viridiflora,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,262,Rhus aromatica,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,69,Callirhoe involucrata,2,
CME01,1,2019,spring,6/1/2019,N1A,I,4,71,Conyza canadensis,6,
CME01,1,2019,spring,6/1/2019,N1A,I,4,164,Cornus drummondii,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,77,Erigeron strigosus,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,151,Kummerowia stipulacea,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,89,Lepidium densiflorum,12,
CME01,1,2019,spring,6/1/2019,N1A,I,4,90,Lespedeza capitata,4,
CME01,1,2019,spring,6/1/2019,N1A,I,4,92,Linum sulcatum,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,103,Oxalis violacea,23,
CME01,1,2019,spring,6/1/2019,N1A,I,4,111,Physalis pumila,18,
CME01,1,2019,spring,6/1/2019,N1A,I,4,114,Plantago rhodosperma,12,
CME01,1,2019,spring,6/1/2019,N1A,I,4,116,Pediomelum esculentum,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,124,Silene antirrhina,5,
CME01,1,2019,spring,6/1/2019,N1A,I,4,132,Spermolepis inermis,25,
CME01,1,2019,spring,6/1/2019,N1A,I,4,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,141,Viola bicolor,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,137,Triodanis perfoliata,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,136,Triodanis leptocarpa,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,82,Hedeoma hispida,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,75,Draba reptans,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,79,Euphorbia spathulata,1,
CME01,1,2019,spring,6/1/2019,N1A,I,4,158,Ulmus americana,1,
CME01,1,2019,fall,8/5/2019,N1A,I,4,140,Vernonia baldwinii,4,
CME01,1,2019,fall,8/5/2019,N1A,I,4,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N1A,I,4,130,Solidago rigida,6,
CME01,1,2019,fall,8/5/2019,N1A,I,4,92,Linum sulcatum,7,
CME01,1,2019,fall,8/5/2019,N1A,I,4,90,Lespedeza capitata,6,
CME01,1,2019,fall,8/5/2019,N1A,I,4,86,Brickellia eupatorioides,4,
CME01,1,2019,fall,8/5/2019,N1A,I,4,71,Conyza canadensis,10,
CME01,1,2019,fall,8/5/2019,N1A,I,4,58,Symphyotrichum ericoides,6,
CME01,1,2019,fall,8/5/2019,N1A,I,4,52,Artemisia ludoviciana,8,
CME01,1,2019,fall,8/5/2019,N1A,I,4,99,Oenothera speciosa,1,
CME01,1,2019,fall,8/5/2019,N1A,I,4,48,Androsace occidentalis,1,
CME01,1,2019,fall,8/5/2019,N1A,I,4,327,Malvastrum angustum,1,
CME01,1,2019,fall,8/5/2019,N1A,I,4,46,Ambrosia psilostachya,1,
CME01,1,2019,fall,8/5/2019,N1A,I,4,211,Ambrosia artemisiifolia,1,
CME01,1,2019,fall,8/5/2019,N1A,I,4,23,Sporobolus heterolepis,30,
CME01,1,2019,fall,8/5/2019,N1A,I,4,18,Sorghastrum nutans,4,
CME01,1,2019,fall,8/5/2019,N1A,I,4,3,Schizachyrium scoparium,1,
CME01,1,2019,fall,8/5/2019,N1A,I,4,11,Eragrostis spectabilis,18,
CME01,1,2019,fall,8/5/2019,N1A,I,4,4,Bouteloua curtipendula,28,
CME01,1,2019,fall,8/5/2019,N1A,I,4,2,Andropogon gerardii,35,
CME01,1,2019,spring,6/1/2019,N4B,J,3,6,Bouteloua hirsuta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,14,Dichanthelium oligosanthes,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,539,Lepidium virginicum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,33,Carex inops,3,
CME01,1,2019,spring,6/1/2019,N4B,J,3,165,Cyperus spp.,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,158,Ulmus americana,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,70,Cirsium undulatum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,89,Lepidium densiflorum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,103,Oxalis violacea,5,
CME01,1,2019,spring,6/1/2019,N4B,J,3,114,Plantago rhodosperma,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,120,Ruellia humilis,1,
CME01,1,2019,spring,6/1/2019,N4B,J,3,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N4B,J,3,140,Vernonia baldwinii,3,
CME01,1,2019,fall,8/5/2019,N4B,J,3,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N4B,J,3,127,Solidago altissima,2,
CME01,1,2019,fall,8/5/2019,N4B,J,3,120,Ruellia humilis,1,
CME01,1,2019,fall,8/5/2019,N4B,J,3,118,Ratibida columnifera,1,
CME01,1,2019,fall,8/5/2019,N4B,J,3,102,Oxalis stricta,1,
CME01,1,2019,fall,8/5/2019,N4B,J,3,523,Euphorbia maculata,2,
CME01,1,2019,fall,8/5/2019,N4B,J,3,58,Symphyotrichum ericoides,6,
CME01,1,2019,fall,8/5/2019,N4B,J,3,0,Bare_ground ,2,bare_ground
CME01,1,2019,fall,8/5/2019,N4B,J,3,997,Dung ,12,dung
CME01,1,2019,fall,8/5/2019,N4B,J,3,52,Artemisia ludoviciana,4,
CME01,1,2019,fall,8/5/2019,N4B,J,3,46,Ambrosia psilostachya,1,
CME01,1,2019,fall,8/5/2019,N4B,J,3,33,Carex inops,5,
CME01,1,2019,fall,8/5/2019,N4B,J,3,539,Lepidium virginicum,2,
CME01,1,2019,fall,8/5/2019,N4B,J,3,18,Sorghastrum nutans,8,
CME01,1,2019,fall,8/5/2019,N4B,J,3,3,Schizachyrium scoparium,16,
CME01,1,2019,fall,8/5/2019,N4B,J,3,14,Dichanthelium oligosanthes,1,
CME01,1,2019,fall,8/5/2019,N4B,J,3,4,Bouteloua curtipendula,3,
CME01,1,2019,fall,8/5/2019,N4B,J,3,2,Andropogon gerardii,40,
CME01,1,2019,spring,6/1/2019,N4B,J,2,14,Dichanthelium oligosanthes,4,
CME01,1,2019,spring,6/1/2019,N4B,J,2,539,Lepidium virginicum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,2,34,Carex meadii,6,
CME01,1,2019,spring,6/1/2019,N4B,J,2,50,Apocynum cannabinum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,2,109,Dalea purpurea,3,
CME01,1,2019,spring,6/1/2019,N4B,J,2,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,2,103,Oxalis violacea,7,
CME01,1,2019,spring,6/1/2019,N4B,J,2,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,2,206,Viola nephrophylla,1,
CME01,1,2019,spring,6/1/2019,N4B,J,2,149,Scutellaria parvula,1,
CME01,1,2019,spring,6/1/2019,N4B,J,2,83,Hieracium longipilum,1,
CME01,1,2019,fall,8/5/2019,N4B,J,2,83,Hieracium longipilum,1,
CME01,1,2019,fall,8/5/2019,N4B,J,2,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N4B,J,2,134,Tragia betonicifolia,1,
CME01,1,2019,fall,8/5/2019,N4B,J,2,43,Symphoricarpos orbiculatus,2,
CME01,1,2019,fall,8/5/2019,N4B,J,2,86,Brickellia eupatorioides,2,
CME01,1,2019,fall,8/5/2019,N4B,J,2,300,Euphorbia nutans,1,
CME01,1,2019,fall,8/5/2019,N4B,J,2,109,Dalea purpurea,5,
CME01,1,2019,fall,8/5/2019,N4B,J,2,70,Cirsium undulatum,1,
CME01,1,2019,fall,8/5/2019,N4B,J,2,58,Symphyotrichum ericoides,7,
CME01,1,2019,fall,8/5/2019,N4B,J,2,55,Asclepias verticillata,1,
CME01,1,2019,fall,8/5/2019,N4B,J,2,46,Ambrosia psilostachya,1,
CME01,1,2019,fall,8/5/2019,N4B,J,2,21,Sporobolus compositus,2,
CME01,1,2019,fall,8/5/2019,N4B,J,2,18,Sorghastrum nutans,22,
CME01,1,2019,fall,8/5/2019,N4B,J,2,3,Schizachyrium scoparium,9,
CME01,1,2019,fall,8/5/2019,N4B,J,2,4,Bouteloua curtipendula,5,
CME01,1,2019,fall,8/5/2019,N4B,J,2,2,Andropogon gerardii,60,
CME01,1,2019,spring,6/1/2019,N4B,J,1,14,Dichanthelium oligosanthes,6,
CME01,1,2019,spring,6/1/2019,N4B,J,1,34,Carex meadii,4,
CME01,1,2019,spring,6/1/2019,N4B,J,1,50,Apocynum cannabinum,3,
CME01,1,2019,spring,6/1/2019,N4B,J,1,143,Lespedeza violacea,96,
CME01,1,2019,spring,6/1/2019,N4B,J,1,134,Tragia betonicifolia,1,
CME01,1,2019,fall,8/5/2019,N4B,J,1,134,Tragia betonicifolia,3,
CME01,1,2019,fall,8/5/2019,N4B,J,1,143,Lespedeza violacea,96,
CME01,1,2019,fall,8/5/2019,N4B,J,1,86,Brickellia eupatorioides,3,
CME01,1,2019,fall,8/5/2019,N4B,J,1,58,Symphyotrichum ericoides,8,
CME01,1,2019,fall,8/5/2019,N4B,J,1,52,Artemisia ludoviciana,17,
CME01,1,2019,fall,8/5/2019,N4B,J,1,50,Apocynum cannabinum,2,
CME01,1,2019,fall,8/5/2019,N4B,J,1,18,Sorghastrum nutans,40,
CME01,1,2019,fall,8/5/2019,N4B,J,1,3,Schizachyrium scoparium,15,
CME01,1,2019,fall,8/5/2019,N4B,J,1,15,Panicum virgatum,8,
CME01,1,2019,fall,8/5/2019,N4B,J,1,4,Bouteloua curtipendula,10,
CME01,1,2019,fall,8/5/2019,N4B,J,1,2,Andropogon gerardii,30,
CME01,1,2019,spring,6/1/2019,N4B,J,6,14,Dichanthelium oligosanthes,3,
CME01,1,2019,spring,6/1/2019,N4B,J,6,31,Carex brevior,6,
CME01,1,2019,spring,6/1/2019,N4B,J,6,34,Carex meadii,3,
CME01,1,2019,spring,6/1/2019,N4B,J,6,33,Carex inops,1,
CME01,1,2019,spring,6/1/2019,N4B,J,6,539,Lepidium virginicum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,6,89,Lepidium densiflorum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,6,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,6,103,Oxalis violacea,1,
CME01,1,2019,spring,6/1/2019,N4B,J,6,114,Plantago rhodosperma,1,
CME01,1,2019,spring,6/1/2019,N4B,J,6,43,Symphoricarpos orbiculatus,7,
CME01,1,2019,spring,6/1/2019,N4B,J,6,139,Verbena stricta,2,
CME01,1,2019,fall,8/5/2019,N4B,J,6,139,Verbena stricta,3,
CME01,1,2019,fall,8/5/2019,N4B,J,6,43,Symphoricarpos orbiculatus,6,
CME01,1,2019,fall,8/5/2019,N4B,J,6,128,Solidago missouriensis,1,
CME01,1,2019,fall,8/5/2019,N4B,J,6,103,Oxalis violacea,1,
CME01,1,2019,fall,8/5/2019,N4B,J,6,102,Oxalis stricta,1,
CME01,1,2019,fall,8/5/2019,N4B,J,6,300,Euphorbia nutans,2,
CME01,1,2019,fall,8/5/2019,N4B,J,6,71,Conyza canadensis,1,
CME01,1,2019,fall,8/5/2019,N4B,J,6,58,Symphyotrichum ericoides,2,
CME01,1,2019,fall,8/5/2019,N4B,J,6,0,Bare_ground ,1,bare_ground
CME01,1,2019,fall,8/5/2019,N4B,J,6,997,Dung ,2,dung
CME01,1,2019,fall,8/5/2019,N4B,J,6,46,Ambrosia psilostachya,9,
CME01,1,2019,fall,8/5/2019,N4B,J,6,32,Carex gravida,2,
CME01,1,2019,fall,8/5/2019,N4B,J,6,21,Sporobolus compositus,1,
CME01,1,2019,fall,8/5/2019,N4B,J,6,18,Sorghastrum nutans,15,
CME01,1,2019,fall,8/5/2019,N4B,J,6,3,Schizachyrium scoparium,25,
CME01,1,2019,fall,8/5/2019,N4B,J,6,14,Dichanthelium oligosanthes,6,
CME01,1,2019,fall,8/5/2019,N4B,J,6,4,Bouteloua curtipendula,4,
CME01,1,2019,fall,8/5/2019,N4B,J,6,2,Andropogon gerardii,35,
CME01,1,2019,spring,6/1/2019,N4B,J,5,14,Dichanthelium oligosanthes,3,
CME01,1,2019,spring,6/1/2019,N4B,J,5,34,Carex meadii,2,
CME01,1,2019,spring,6/1/2019,N4B,J,5,33,Carex inops,6,
CME01,1,2019,spring,6/1/2019,N4B,J,5,165,Cyperus spp.,1,
CME01,1,2019,spring,6/1/2019,N4B,J,5,40,Amorpha canescens,4,
CME01,1,2019,spring,6/1/2019,N4B,J,5,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N4B,J,5,89,Lepidium densiflorum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,5,143,Lespedeza violacea,6,
CME01,1,2019,spring,6/1/2019,N4B,J,5,92,Linum sulcatum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,5,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,5,103,Oxalis violacea,3,
CME01,1,2019,spring,6/1/2019,N4B,J,5,120,Ruellia humilis,2,
CME01,1,2019,spring,6/1/2019,N4B,J,5,122,Mimosa quadrivalvis,1,
CME01,1,2019,spring,6/1/2019,N4B,J,5,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,5,158,Ulmus americana,1,
CME01,1,2019,spring,6/1/2019,N4B,J,5,501,Ophioglossum vulgatum,1,
CME01,1,2019,fall,8/5/2019,N4B,J,5,164,Cornus drummondii,1,
CME01,1,2019,fall,8/5/2019,N4B,J,5,58,Symphyotrichum ericoides,3,
CME01,1,2019,fall,8/5/2019,N4B,J,5,52,Artemisia ludoviciana,1,
CME01,1,2019,fall,8/5/2019,N4B,J,5,46,Ambrosia psilostachya,1,
CME01,1,2019,fall,8/5/2019,N4B,J,5,21,Sporobolus compositus,2,
CME01,1,2019,fall,8/5/2019,N4B,J,5,18,Sorghastrum nutans,10,
CME01,1,2019,fall,8/5/2019,N4B,J,5,3,Schizachyrium scoparium,65,
CME01,1,2019,fall,8/5/2019,N4B,J,5,11,Eragrostis spectabilis,5,
CME01,1,2019,fall,8/5/2019,N4B,J,5,4,Bouteloua curtipendula,5,
CME01,1,2019,fall,8/5/2019,N4B,J,5,2,Andropogon gerardii,20,
CME01,1,2019,spring,6/1/2019,N4B,J,4,14,Dichanthelium oligosanthes,6,
CME01,1,2019,spring,6/1/2019,N4B,J,4,31,Carex brevior,2,
CME01,1,2019,spring,6/1/2019,N4B,J,4,34,Carex meadii,7,
CME01,1,2019,spring,6/1/2019,N4B,J,4,33,Carex inops,5,
CME01,1,2019,spring,6/1/2019,N4B,J,4,50,Apocynum cannabinum,3,
CME01,1,2019,spring,6/1/2019,N4B,J,4,539,Lepidium virginicum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,4,407,Cirsium altissimum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,4,72,Croton monanthogynus,1,
CME01,1,2019,spring,6/1/2019,N4B,J,4,106,Dalea candida,2,
CME01,1,2019,spring,6/1/2019,N4B,J,4,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N4B,J,4,89,Lepidium densiflorum,1,
CME01,1,2019,spring,6/1/2019,N4B,J,4,102,Oxalis stricta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,4,103,Oxalis violacea,3,
CME01,1,2019,spring,6/1/2019,N4B,J,4,120,Ruellia humilis,2,
CME01,1,2019,spring,6/1/2019,N4B,J,4,139,Verbena stricta,1,
CME01,1,2019,spring,6/1/2019,N4B,J,4,158,Ulmus americana,1,
CME01,1,2019,fall,8/5/2019,N4B,J,4,139,Verbena stricta,1,
CME01,1,2019,fall,8/5/2019,N4B,J,4,121,Salvia azurea,1,
CME01,1,2019,fall,8/5/2019,N4B,J,4,90,Lespedeza capitata,3,
CME01,1,2019,fall,8/5/2019,N4B,J,4,106,Dalea candida,4,
CME01,1,2019,fall,8/5/2019,N4B,J,4,58,Symphyotrichum ericoides,4,
CME01,1,2019,fall,8/5/2019,N4B,J,4,52,Artemisia ludoviciana,3,
CME01,1,2019,fall,8/5/2019,N4B,J,4,46,Ambrosia psilostachya,1,
CME01,1,2019,fall,8/5/2019,N4B,J,4,21,Sporobolus compositus,2,
CME01,1,2019,fall,8/5/2019,N4B,J,4,18,Sorghastrum nutans,10,
CME01,1,2019,fall,8/5/2019,N4B,J,4,3,Schizachyrium scoparium,12,
CME01,1,2019,fall,8/5/2019,N4B,J,4,4,Bouteloua curtipendula,7,
CME01,1,2019,fall,8/5/2019,N4B,J,4,2,Andropogon gerardii,60,
CME01,1,2019,spring,6/1/2019,N4B,K,2,34,Carex meadii,1,
CME01,1,2019,spring,6/1/2019,N4B,K,2,300,Euphorbia nutans,1,
CME01,1,2019,spring,6/1/2019,N4B,K,2,103,Oxalis violacea,1,
CME01,1,2019,spring,6/1/2019,N4B,K,2,111,Physalis pumila,3,
CME01,1,2019,spring,6/1/2019,N4B,K,2,116,Pediomelum esculentum,1,
CME01,1,2019,spring,6/1/2019,N4B,K,2,122,Mimosa quadrivalvis,1,
CME01,1,2019,fall,8/5/2019,N4B,K,2,122,Mimosa quadrivalvis,1,
CME01,1,2019,fall,8/5/2019,N4B,K,2,111,Physalis pumila,5,
CME01,1,2019,fall,8/5/2019,N4B,K,2,86,Brickellia eupatorioides,1,
CME01,1,2019,fall,8/5/2019,N4B,K,2,84,Hybanthus verticillatus,1,
CME01,1,2019,fall,8/5/2019,N4B,K,2,109,Dalea purpurea,1,
CME01,1,2019,fall,8/5/2019,N4B,K,2,72,Croton monanthogynus,1,
CME01,1,2019,fall,8/5/2019,N4B,K,2,59,Symphyotrichum oblongifolium,7,
CME01,1,2019,fall,8/5/2019,N4B,K,2,58,Symphyotrichum ericoides,1,
CME01,1,2019,fall,8/5/2019,N4B,K,2,18,Sorghastrum nutans,4,
CME01,1,2019,fall,8/5/2019,N4B,K,2,3,Schizachyrium scoparium,6,
CME01,1,2019,fall,8/5/2019,N4B,K,2,4,Bouteloua curtipendula,12,
CME01,1,2019,fall,8/5/2019,N4B,K,2,2,Andropogon gerardii,80,
CME01,1,2019,spring,6/1/2019,N4B,K,6,109,Dalea purpurea,1,
CME01,1,2019,spring,6/1/2019,N4B,K,6,428,Evolvulus nuttallianus,1,
CME01,1,2019,spring,6/1/2019,N4B,K,6,118,Ratibida columnifera,1,
CME01,1,2019,spring,6/1/2019,N4B,K,6,122,Mimosa quadrivalvis,1,
CME01,1,2019,spring,6/1/2019,N4B,K,6,134,Tragia betonicifolia,1,
