id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
17609998,Fri Oct 12 2018 18:27:02 GMT-0400 (EDT),2018-10-12,2018-10-12 22:27:02 UTC,Eastern Time (US & Canada),1162368,krissysokolova,,2018-10-18 01:26:01 UTC,2018-10-18 01:57:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17609998,https://inaturalist-open-data.s3.amazonaws.com/photos/26817940/medium.jpg,,"",This very tall tree was found along a trail through a forest filled with many like it at the USF Riverfront park on a hot and sunny day of 29 degrees Celsius.,1,0,false,3,"Lettuce Lake Park, Tampa, FL, US",28.0702471667,-82.3813083333,6,,,,6,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17624711,Tue Oct 16 2018 11:19:33 GMT-0400 (EDT),2018-10-16,2018-10-16 15:19:33 UTC,Eastern Time (US & Canada),1177928,akwi,Akwi Njoh,2018-10-18 17:34:09 UTC,2018-10-20 12:32:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17624711,https://inaturalist-open-data.s3.amazonaws.com/photos/26844075/medium.jpg,,"",This was at Upper Tampa bay park. During the mid day it was really hot and dry that day.,1,0,false,3,"Upper Tampa Bay Regional Park, Tampa, FL, US",28.0077256691,-82.6368827911,2482,,,,2482,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17644217,Tue Oct 16 2018 17:32:36 GMT-0400 (EDT),2018-10-16,2018-10-16 21:32:36 UTC,Eastern Time (US & Canada),1174161,bryerson,,2018-10-19 11:09:01 UTC,2018-10-19 14:01:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17644217,https://inaturalist-open-data.s3.amazonaws.com/photos/26879336/medium.jpg,,"","The long leaf pine or pinus palistris, found on one of the Of the paths at flatwoods park. Weather: warm, clear sky ",2,0,false,3,"33592, Thonotosassa, FL, US",28.0935221667,-82.3540633333,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17647652,Wed Oct 17 2018 12:04:45 GMT-0400 (EDT),2018-10-17,2018-10-17 16:04:45 UTC,Eastern Time (US & Canada),1171738,sophiafowler,,2018-10-19 15:03:35 UTC,2018-10-30 18:49:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17647652,https://inaturalist-open-data.s3.amazonaws.com/photos/26886088/medium.jpg,,"","Found in lettuce Lake Park. Others of the same species surrounding. Habitat: forest, woody
Weather: sunny, humid ",2,0,false,3,"Lettuce Lake Park, Tampa, FL, US",28.0699821012,-82.372180211,1311,,,,1311,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17650113,2018/10/16 4:25 PM EDT,2018-10-16,2018-10-16 20:25:00 UTC,Eastern Time (US & Canada),1158856,williamss3,,2018-10-19 16:43:30 UTC,2018-10-20 00:23:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17650113,https://inaturalist-open-data.s3.amazonaws.com/photos/26890796/medium.jpg,,"","The temperature outside was 90 degrees, the wind was about 7 miles per hour, the humidity was 50%. This pine was located in the forest.",1,0,false,,brooker creek preserve,28.131801,-82.658762,,,,,,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17650369,Fri Oct 19 2018 12:51:14 GMT-0400 (EDT),2018-10-19,2018-10-19 16:51:14 UTC,Eastern Time (US & Canada),1175427,jmeder1,,2018-10-19 16:51:44 UTC,2018-10-19 17:54:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17650369,https://inaturalist-open-data.s3.amazonaws.com/photos/26891251/medium.jpg,,"",,1,0,false,3,"5005 Excellence Blvd, Tampa, FL, US",28.0668129958,-82.4002718926,10,,,,10,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17651460,Fri Oct 19 2018 09:58:44 GMT-0400 (EDT),2018-10-19,2018-10-19 13:58:44 UTC,Eastern Time (US & Canada),392349,mhodges1957,Malcolm Hodges,2018-10-19 17:39:43 UTC,2020-05-01 13:47:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17651460,https://inaturalist-open-data.s3.amazonaws.com/photos/26895820/medium.jpg,,"",,1,0,false,3,"286 Old McLeod Bridge Rd, Adrian, GA, US",32.6043426153,-82.42489893,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17658978,Fri Oct 19 2018 14:02:28 GMT-0400 (EDT),2018-10-19,2018-10-19 18:02:28 UTC,Eastern Time (US & Canada),1164349,aatam,"",2018-10-19 21:47:12 UTC,2018-10-20 05:55:29 UTC,research,,https://www.inaturalist.org/observations/17658978,https://static.inaturalist.org/photos/26906242/medium.jpg,,"",This picture was taken at 2:02 PM at Lettuce Lake Park. The weather conditions during this time were humid with no wind. The temperature was close 90 degrees and the habitat could be considered urban. One observation that I made was that these pine trees are significantly taller than other angiosperm trees around it. I was able to ID this tree through http://www.discoverlife.org/mp/20q?guide=Trees&cl=US/FL,1,0,false,3,"Lettuce Lake Park, Tampa, FL, US",28.0714687102,-82.3744007749,890,,,,890,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17662763,Tue Oct 16 2018 12:39:22 GMT-0400 (EDT),2018-10-16,2018-10-16 16:39:22 UTC,Eastern Time (US & Canada),741054,edunn1205,,2018-10-20 00:27:14 UTC,2019-12-09 14:52:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17662763,https://inaturalist-open-data.s3.amazonaws.com/photos/26913499/medium.jpg,,"",,1,0,false,3,"Florida, US",29.9218870337,-81.8929673654,4119,,,,29433,obscured,open,true,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17675425,2018/10/15 12:46 AM CDT,2018-10-15,2018-10-15 05:46:00 UTC,Central Time (US & Canada),1272152,blueswampcreeknaturetrails,Blue Swamp Creek Nature Trails,2018-10-20 14:13:33 UTC,2018-10-20 14:35:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17675425,https://inaturalist-open-data.s3.amazonaws.com/photos/26935462/medium.jpeg,,"",,1,0,false,,"Blue Swamp Creek Nature Trails, Covington, LA, USA",30.4931403925,-90.1116046777,31,,,,31,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17726646,2018-10-21 11:38,2018-10-21,2018-10-21 15:38:00 UTC,Eastern Time (US & Canada),1164240,rachelcd,"",2018-10-21 23:38:29 UTC,2021-09-20 08:47:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17726646,https://inaturalist-open-data.s3.amazonaws.com/photos/27028714/medium.jpeg,,"","Habitat: forest
Weather: sunny
Temperature: 80 degrees F",1,0,false,,Brooker Creek Nature Preserve,28.140151,-82.661454,367,,,,367,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17752578,2018/10/19 11:37 PM EDT,2018-10-19,2018-10-20 03:37:00 UTC,Eastern Time (US & Canada),274968,rayray,Ray Simpson,2018-10-22 20:38:04 UTC,2020-10-04 23:55:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17752578,https://inaturalist-open-data.s3.amazonaws.com/photos/27075438/medium.jpg,,"",,1,0,false,,"Red Hill, Archbold Biological Station",27.1869906389,-81.3369080833,,,,,,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17773127,Tue Oct 23 2018 13:05:55 GMT-0400 (EDT),2018-10-23,2018-10-23 17:05:55 UTC,Eastern Time (US & Canada),392349,mhodges1957,Malcolm Hodges,2018-10-23 17:09:25 UTC,2018-11-01 00:42:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17773127,https://inaturalist-open-data.s3.amazonaws.com/photos/27113429/medium.jpg,,"",,1,0,false,3,"30124, Cave Spring, GA, US",34.127955311,-85.4169029184,10,,,,10,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17774586,Tue Oct 09 2018 13:28:15 GMT-0400 (EDT),2018-10-09,2018-10-09 17:28:15 UTC,Eastern Time (US & Canada),1138383,jacobekulp,Jacob E. Kulp,2018-10-23 18:04:44 UTC,2018-11-02 01:33:19 UTC,research,,https://www.inaturalist.org/observations/17774586,https://static.inaturalist.org/photos/27115865/medium.jpg,,"",,1,0,false,3,"28387, Southern Pines, NC, US",35.1488695,-79.3704383333,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17843628,2018-10-25 1:43:25 PM CDT,2018-10-25,2018-10-25 18:43:25 UTC,Central Time (US & Canada),978675,matt_sieja,Matt Sieja,2018-10-26 03:05:49 UTC,2018-10-31 02:56:49 UTC,research,,https://www.inaturalist.org/observations/17843628,https://static.inaturalist.org/photos/27237492/medium.jpeg,,"",,1,0,false,2,"Vernon County, US-LA, US",31.04337659,-92.94922606,10,,,,10,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17886975,Sat Oct 27 2018 16:24:09 GMT-0500 (CDT),2018-10-27,2018-10-27 21:24:09 UTC,Central Time (US & Canada),282709,theresacross,Theresa Cross,2018-10-27 21:27:16 UTC,2018-10-31 02:56:15 UTC,research,,https://www.inaturalist.org/observations/17886975,https://static.inaturalist.org/photos/27313986/medium.jpg,,"",,1,0,false,3,"Fort Polk, Pitkin, LA, US",31.04305,-92.9834666667,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17887965,Sat Oct 27 2018 17:37:25 GMT-0400 (EDT),2018-10-27,2018-10-27 21:37:25 UTC,Eastern Time (US & Canada),1301645,pam102,Pam Fuller,2018-10-27 22:03:46 UTC,2019-12-11 10:17:45 UTC,research,,https://www.inaturalist.org/observations/17887965,https://static.inaturalist.org/photos/27316096/medium.jpg,,"",,1,0,false,3,"27716 NW 182nd Ave, High Springs, FL, US",29.8251633333,-82.63675,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17901809,2018/10/27 9:32 AM HST,2018-10-27,2018-10-27 19:32:00 UTC,Hawaii,276802,valerietheblonde,Valerie Anderson,2018-10-28 12:40:25 UTC,2020-03-22 16:58:04 UTC,research,CC0,https://www.inaturalist.org/observations/17901809,https://inaturalist-open-data.s3.amazonaws.com/photos/27339446/medium.jpeg,,"",,1,0,false,,"Orange County, FL, USA",28.355023777,-81.1921469111,119,,,,119,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17917706,Sun Oct 28 2018 15:14:15 GMT-0400 (EDT),2018-10-28,2018-10-28 19:14:15 UTC,Eastern Time (US & Canada),1022530,annemal,Lovi Flowers,2018-10-28 22:48:18 UTC,2021-09-20 08:38:32 UTC,research,,https://www.inaturalist.org/observations/17917706,https://static.inaturalist.org/photos/27370207/medium.jpg,,"",,1,0,false,3,"Brooks County, US-GA, US",30.8008197416,-83.6322679092,5,,,,5,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17933953,2018-10-29 9:52:38 AM CDT,2018-10-29,2018-10-29 14:52:38 UTC,Central Time (US & Canada),512125,rogerbirkhead,Roger Birkhead,2018-10-29 14:53:20 UTC,2019-06-22 23:21:59 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/17933953,https://inaturalist-open-data.s3.amazonaws.com/photos/27400356/medium.jpeg,,"",,1,0,false,2,"Smith Mountain Rd, Jacksons' Gap, AL 36861, USA",32.8121977,-85.83864798,4,,,,4,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17935847,2018-10-29 11:10:51 AM CDT,2018-10-29,2018-10-29 16:10:51 UTC,Central Time (US & Canada),512125,rogerbirkhead,Roger Birkhead,2018-10-29 16:11:58 UTC,2019-06-22 23:21:46 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/17935847,https://inaturalist-open-data.s3.amazonaws.com/photos/27403267/medium.jpeg,,"",,1,0,false,2,"Jacksons' Gap, AL 36861, USA",32.8079998,-85.83868624,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17936101,2018-10-29 11:24:12 AM CDT,2018-10-29,2018-10-29 16:24:12 UTC,Central Time (US & Canada),512125,rogerbirkhead,Roger Birkhead,2018-10-29 16:25:56 UTC,2019-06-22 23:21:41 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/17936101,https://inaturalist-open-data.s3.amazonaws.com/photos/27403749/medium.jpeg,,"",Biggest so far along the trail,1,0,false,2,"Jacksons' Gap, AL 36861, USA",32.80652451,-85.83925709,9,,,,9,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17937938,2018-10-29 12:42:48 PM CDT,2018-10-29,2018-10-29 17:42:48 UTC,Central Time (US & Canada),512125,rogerbirkhead,Roger Birkhead,2018-10-29 17:43:34 UTC,2019-06-22 23:21:37 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/17937938,https://inaturalist-open-data.s3.amazonaws.com/photos/27407064/medium.jpeg,,"",,1,0,false,2,"Jacksons' Gap, AL 36861, USA",32.80557145,-85.83790786,7,,,,7,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17940931,2018-10-29 2:20:19 PM CDT,2018-10-29,2018-10-29 19:20:19 UTC,Central Time (US & Canada),512125,rogerbirkhead,Roger Birkhead,2018-10-29 19:20:59 UTC,2019-06-22 23:21:34 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/17940931,https://inaturalist-open-data.s3.amazonaws.com/photos/27411966/medium.jpeg,,"",,1,0,false,2,"23897-23923 Highway 49 South, Tallassee, AL 36078, USA",32.52101007,-85.81019512,11,,,,11,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17960427,Tue Oct 30 2018 10:53:40 GMT-0400 (EDT),2018-10-30,2018-10-30 14:53:40 UTC,Eastern Time (US & Canada),1227870,anc94,,2018-10-30 14:54:39 UTC,2019-07-23 21:38:34 UTC,research,,https://www.inaturalist.org/observations/17960427,https://static.inaturalist.org/photos/27447647/medium.jpg,,"",,1,0,false,3,"University of Georgia, Athens, GA, US",33.943663328,-83.3740565088,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
17997425,2018-10-31 8:15:43 AM CDT,2018-10-31,2018-10-31 13:15:43 UTC,Central Time (US & Canada),986428,williammcfarland,Will McFarland,2018-10-31 23:29:41 UTC,2022-01-18 20:45:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17997425,https://inaturalist-open-data.s3.amazonaws.com/photos/27511520/medium.jpeg,,"",Dominant in longleaf pine woodland,2,0,false,2,"Unnamed Road, Ovett, MS 39464, USA",31.4656286665,-88.9446845278,44,,,,44,,open,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
18016306,Mon Oct 29 2018 18:25:19 GMT-0400 (EDT),2018-10-29,2018-10-29 22:25:19 UTC,Eastern Time (US & Canada),971085,gibbous,Jedda,2018-11-01 20:56:59 UTC,2021-12-25 05:27:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18016306,https://static.inaturalist.org/photos/27543343/medium.jpg,,"","Evidence of burn nearby. 
*Update* Site was clearcut and replaced with residential development ",3,0,false,3,"Valley Ridge Blvd, Ponte Vedra, FL, US",30.1242021719,-81.4263065722,33,,,,33,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
18031053,2018/10/31 3:56 PM EDT,2018-10-31,2018-10-31 19:56:00 UTC,Eastern Time (US & Canada),516166,flowntheloop,Flown (f.k.a. Lisa) Kimmerling,2018-11-02 14:39:28 UTC,2021-11-03 20:55:14 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/18031053,https://inaturalist-open-data.s3.amazonaws.com/photos/27567897/medium.jpg,,"","Growing under Longleaf pine trees (Pinus palustris)  in Floyd County, GA.",4,0,false,,"Floyd County, GA, USA",34.3282636955,-85.235528982,794,,,,794,,,false,,,Amanita persicina,Amanita persicina,Peach-Colored Fly Agaric,Fungi,504587
18057056,Fri Oct 19 2018 11:47:45 GMT-0500 (CDT),2018-10-19,2018-10-19 16:47:45 UTC,Central Time (US & Canada),10779,jcabbott,John Abbott,2018-11-03 14:09:37 UTC,2019-06-22 23:21:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/18057056,https://inaturalist-open-data.s3.amazonaws.com/photos/27608307/medium.jpg,,"",,2,0,false,3,"35184, West Blocton, AL, US",33.05845,-87.0385278333,6,,,,6,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
18080880,2018/11/02 3:41 PM CDT,2018-11-02,2018-11-02 20:41:00 UTC,Central Time (US & Canada),845858,bjkauffman,Bette J Kauffman,2018-11-04 02:53:21 UTC,2023-02-10 03:36:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18080880,https://static.inaturalist.org/photos/27645116/medium.jpg,,tree,"",1,0,false,,"Kisatchie National Forest, Grant Parish, La",31.673187,-92.471144,10,,,,10,,open,false,,manual,Pinus palustris,Pinus palustris,longleaf pine,Plantae,81901
18126972,2018-11-04 11:53:05 AM CST,2018-11-04,2018-11-04 17:53:05 UTC,Central Time (US & Canada),24825,salamander9505,Sal Scibetta,2018-11-05 13:55:49 UTC,2019-06-22 23:21:27 UTC,research,,https://www.inaturalist.org/observations/18126972,https://static.inaturalist.org/photos/27715947/medium.jpeg,,"",,1,0,false,2,"National Forest Rd 900, Tuskegee, AL 36083, USA",32.4659843445,-85.6375656128,,,,,,,open,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
18190078,2018-10-21 6:15:03 PM PDT,2018-10-21,2018-10-22 01:15:03 UTC,Pacific Time (US & Canada),617101,bryn_potter,"",2018-11-07 02:49:19 UTC,2019-06-22 23:20:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18190078,https://inaturalist-open-data.s3.amazonaws.com/photos/27800708/medium.jpeg,,"",,1,0,false,2,"30190 Green Ct, Spanish Fort, AL 36527, USA",30.6652030945,-87.8548583984,,,,,,,open,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
18215561,Wed Nov 07 2018 13:23:42 GMT-0500 (EST),2018-11-07,2018-11-07 18:23:42 UTC,Eastern Time (US & Canada),1337806,moorefarmsbgstudents,"",2018-11-07 18:24:06 UTC,2022-07-28 12:31:26 UTC,research,,https://www.inaturalist.org/observations/18215561,https://static.inaturalist.org/photos/27833914/medium.jpg,,"",,1,0,false,3,"1500–1798 Pine Bay Rd, Lake City, SC, US",33.8706243877,-79.8217543122,5,,,,5,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
18222370,Wed Nov 07 2018 16:30:53 GMT-0600 (CST),2018-11-07,2018-11-07 22:30:53 UTC,Central Time (US & Canada),1338500,saculmk,,2018-11-07 22:39:09 UTC,2023-03-09 21:40:33 UTC,research,,https://www.inaturalist.org/observations/18222370,https://static.inaturalist.org/photos/27845729/medium.jpg,,"",,2,0,false,3,"2900 Raguet St, Nacogdoches, TX, US",31.6286185841,-94.6466437827,6,,,,6,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
18282805,2017-06-14,2017-06-14,,Eastern Time (US & Canada),365249,petekleinhenz,"",2018-11-09 13:29:54 UTC,2018-11-09 19:59:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18282805,https://inaturalist-open-data.s3.amazonaws.com/photos/27931415/medium.jpg,,"","Congratulations on your marriage, Alison and Ivan! May you have many years of happy exploring ahead.",3,0,false,,bell ridge longleaf,29.7445,-82.696165,115,,,,115,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
18286991,2018-11-09 9:59:35 AM CST,2018-11-09,2018-11-09 15:59:35 UTC,Central Time (US & Canada),744712,adiamond,Alvin Diamond,2018-11-09 17:06:45 UTC,2019-10-09 16:23:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18286991,https://inaturalist-open-data.s3.amazonaws.com/photos/27937953/medium.jpeg,,"",,2,0,false,2,"Co Rd 304, Elba, AL 36323, USA",31.5724391937,-86.0662918091,,,,,,,open,false,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
