Date,Hour,Minute,Air temperature ,
04/03/2003 23:15:00,23,15,17.2,
04/03/2003 23:30:00,23,30,16,
04/03/2003 23:45:00,23,45,14.8,
04/04/2003 00:00:00,0,0,14,
04/04/2003 00:15:00,0,15,13.3,
04/04/2003 00:30:00,0,30,12.8,
04/04/2003 00:45:00,0,45,12.4,
04/04/2003 01:00:00,1,0,12.2,
04/04/2003 01:15:00,1,15,11.7,
04/04/2003 01:30:00,1,30,11.3,
04/04/2003 01:45:00,1,45,11.1,
04/04/2003 02:00:00,2,0,11.2,
04/04/2003 02:15:00,2,15,11,
04/04/2003 02:30:00,2,30,10.7,
04/04/2003 02:45:00,2,45,10.5,
04/04/2003 03:00:00,3,0,10.4,
04/04/2003 03:15:00,3,15,10.3,
04/04/2003 03:30:00,3,30,10.2,
04/04/2003 03:45:00,3,45,10.1,
04/04/2003 04:00:00,4,0,9.9,
04/04/2003 04:15:00,4,15,11.2,
04/04/2003 04:30:00,4,30,12.5,
04/04/2003 04:45:00,4,45,15,
04/04/2003 05:00:00,5,0,16.5,
04/04/2003 05:15:00,5,15,18.1,
04/04/2003 05:30:00,5,30,20.2,
04/04/2003 05:45:00,5,45,22,
04/04/2003 06:00:00,6,0,24.5,
04/04/2003 06:15:00,6,15,26.4,
04/04/2003 06:30:00,6,30,25.8,
04/04/2003 06:45:00,6,45,25.9,
04/04/2003 07:00:00,7,0,25.8,
04/04/2003 07:15:00,7,15,25.4,
04/04/2003 07:30:00,7,30,25.4,
04/04/2003 07:45:00,7,45,25.2,
04/04/2003 08:00:00,8,0,25.4,
04/04/2003 08:15:00,8,15,25.1,
04/04/2003 08:30:00,8,30,25.1,
04/04/2003 08:45:00,8,45,25.2,
04/04/2003 09:00:00,9,0,25.1,
04/04/2003 09:15:00,9,15,25.4,
04/04/2003 09:30:00,9,30,25,
04/04/2003 09:45:00,9,45,24.6,
04/04/2003 10:00:00,10,0,25.2,
04/04/2003 10:15:00,10,15,25,
04/04/2003 10:30:00,10,30,25,
04/04/2003 10:45:00,10,45,24.7,
04/04/2003 11:00:00,11,0,24.5,
04/04/2003 11:15:00,11,15,24.4,
04/04/2003 11:30:00,11,30,24.7,
04/04/2003 11:45:00,11,45,24.2,
04/04/2003 12:00:00,12,0,23.8,
04/04/2003 12:15:00,12,15,25.1,
04/04/2003 12:30:00,12,30,24.9,
04/04/2003 12:45:00,12,45,25,
04/04/2003 13:00:00,13,0,25.1,
04/04/2003 13:15:00,13,15,25.2,
04/04/2003 13:30:00,13,30,25.2,
04/04/2003 13:45:00,13,45,25.3,
04/04/2003 14:00:00,14,0,26,
04/04/2003 14:15:00,14,15,27,
04/04/2003 14:30:00,14,30,26.9,
04/04/2003 14:45:00,14,45,26.8,
04/04/2003 15:00:00,15,0,26.7,
04/04/2003 15:15:00,15,15,27.2,
04/04/2003 15:30:00,15,30,27.4,
04/04/2003 15:45:00,15,45,27.6,
04/04/2003 16:00:00,16,0,27.4,
04/04/2003 16:15:00,16,15,27.5,
04/04/2003 16:30:00,16,30,27.3,
04/04/2003 16:45:00,16,45,27.4,
04/04/2003 17:00:00,17,0,26.9,
04/04/2003 17:15:00,17,15,26.1,
04/04/2003 17:30:00,17,30,25.2,
04/04/2003 17:45:00,17,45,25.4,
04/04/2003 18:00:00,18,0,25.3,
04/04/2003 18:15:00,18,15,26.1,
04/04/2003 18:30:00,18,30,26,
04/04/2003 18:45:00,18,45,26.2,
04/04/2003 19:00:00,19,0,24.5,
04/04/2003 19:15:00,19,15,25.4,
04/04/2003 19:30:00,19,30,25.5,
04/04/2003 19:45:00,19,45,25.3,
04/04/2003 20:00:00,20,0,25.7,
04/04/2003 20:15:00,20,15,25.4,
04/04/2003 20:30:00,20,30,25.6,
04/04/2003 20:45:00,20,45,25.3,
04/04/2003 21:00:00,21,0,25.5,
04/04/2003 21:15:00,21,15,25.4,
04/04/2003 21:30:00,21,30,25.4,
04/04/2003 21:45:00,21,45,24.9,
04/04/2003 22:00:00,22,0,24.8,
04/04/2003 22:15:00,22,15,24.3,
04/04/2003 22:30:00,22,30,23.1,
04/04/2003 22:45:00,22,45,20.8,
04/04/2003 23:00:00,23,0,19.1,
04/04/2003 23:15:00,23,15,16.9,
04/04/2003 23:30:00,23,30,15.4,
04/04/2003 23:45:00,23,45,14.5,
04/05/2003 00:00:00,0,0,13.8,
04/05/2003 00:15:00,0,15,13.1,
04/05/2003 00:30:00,0,30,12.6,
04/05/2003 00:45:00,0,45,12.2,
04/05/2003 01:00:00,1,0,11.9,
04/05/2003 01:15:00,1,15,11.6,
04/05/2003 01:30:00,1,30,11.4,
04/05/2003 01:45:00,1,45,11.1,
04/05/2003 02:00:00,2,0,10.9,
04/05/2003 02:15:00,2,15,10.7,
04/05/2003 02:30:00,2,30,10.4,
04/05/2003 02:45:00,2,45,10.2,
04/05/2003 03:00:00,3,0,10,
04/05/2003 03:15:00,3,15,9.9,
04/05/2003 03:30:00,3,30,10.2,
04/05/2003 03:45:00,3,45,10.1,
04/05/2003 04:00:00,4,0,10,
04/05/2003 04:15:00,4,15,10.7,
04/05/2003 04:30:00,4,30,13,
04/05/2003 04:45:00,4,45,15.1,
04/05/2003 05:00:00,5,0,16.7,
04/05/2003 05:15:00,5,15,18,
04/05/2003 05:30:00,5,30,20.6,
04/05/2003 05:45:00,5,45,23.2,
04/05/2003 06:00:00,6,0,25,
04/05/2003 06:15:00,6,15,26.3,
04/05/2003 06:30:00,6,30,26.3,
04/05/2003 06:45:00,6,45,26.3,
04/05/2003 07:00:00,7,0,26.1,
04/05/2003 07:15:00,7,15,26,
04/05/2003 07:30:00,7,30,25.6,
04/05/2003 07:45:00,7,45,25.8,
04/05/2003 08:00:00,8,0,25.2,
04/05/2003 08:15:00,8,15,25.2,
04/05/2003 08:30:00,8,30,25,
04/05/2003 08:45:00,8,45,24.9,
04/05/2003 09:00:00,9,0,25.5,
04/05/2003 09:15:00,9,15,24.9,
04/05/2003 09:30:00,9,30,24.9,
04/05/2003 09:45:00,9,45,24.7,
04/05/2003 10:00:00,10,0,25,
04/05/2003 10:15:00,10,15,25.2,
04/05/2003 10:30:00,10,30,25.8,
04/05/2003 10:45:00,10,45,26.4,
04/05/2003 11:00:00,11,0,27.1,
04/05/2003 11:15:00,11,15,29,
04/05/2003 11:30:00,11,30,30.5,
04/05/2003 11:45:00,11,45,31.6,
04/05/2003 12:00:00,12,0,32.6,
04/05/2003 12:15:00,12,15,33.6,
04/05/2003 12:30:00,12,30,34.5,
04/05/2003 12:45:00,12,45,35.1,
04/05/2003 13:00:00,13,0,35.7,
04/05/2003 13:15:00,13,15,36.2,
04/05/2003 13:30:00,13,30,36.6,
04/05/2003 13:45:00,13,45,37,
04/05/2003 14:00:00,14,0,37.1,
04/05/2003 14:15:00,14,15,37.2,
04/05/2003 14:30:00,14,30,37.2,
04/05/2003 14:45:00,14,45,37,
04/05/2003 15:00:00,15,0,36.7,
04/05/2003 15:15:00,15,15,36.2,
04/05/2003 15:30:00,15,30,35.7,
04/05/2003 15:45:00,15,45,35.3,
04/05/2003 16:00:00,16,0,34.9,
04/05/2003 16:15:00,16,15,34.3,
04/05/2003 16:30:00,16,30,33.7,
04/05/2003 16:45:00,16,45,33.2,
04/05/2003 17:00:00,17,0,32.4,
04/05/2003 17:15:00,17,15,32,
04/05/2003 17:30:00,17,30,31.4,
04/05/2003 17:45:00,17,45,31,
04/05/2003 18:00:00,18,0,30.3,
04/05/2003 18:15:00,18,15,29,
04/05/2003 18:30:00,18,30,27.4,
04/05/2003 18:45:00,18,45,25.5,
04/05/2003 19:00:00,19,0,23.4,
04/05/2003 19:15:00,19,15,24.2,
04/05/2003 19:30:00,19,30,24.8,
04/05/2003 19:45:00,19,45,25,
04/05/2003 20:00:00,20,0,25.2,
04/05/2003 20:15:00,20,15,25.1,
04/05/2003 20:30:00,20,30,25,
04/05/2003 20:45:00,20,45,25.2,
04/05/2003 21:00:00,21,0,24.9,
04/05/2003 21:15:00,21,15,25.2,
04/05/2003 21:30:00,21,30,25.5,
04/05/2003 21:45:00,21,45,25.5,
04/05/2003 22:00:00,22,0,25.3,
04/05/2003 22:15:00,22,15,24.6,
04/05/2003 22:30:00,22,30,22.5,
04/05/2003 22:45:00,22,45,22.6,
04/05/2003 23:00:00,23,0,21.1,
04/05/2003 23:15:00,23,15,19.6,
04/05/2003 23:30:00,23,30,18.6,
04/05/2003 23:45:00,23,45,18,
04/06/2003 00:00:00,0,0,16.4,
04/06/2003 00:15:00,0,15,14.2,
04/06/2003 00:30:00,0,30,13.3,
04/06/2003 00:45:00,0,45,12.8,
04/06/2003 01:00:00,1,0,12.4,
04/06/2003 01:15:00,1,15,11.8,
04/06/2003 01:30:00,1,30,11.3,
04/06/2003 01:45:00,1,45,10.8,
04/06/2003 02:00:00,2,0,10.3,
04/06/2003 02:15:00,2,15,,
04/06/2003 02:30:00,2,30,,
04/06/2003 02:45:00,2,45,,
04/06/2003 03:00:00,3,0,,
04/06/2003 03:15:00,3,15,9.8,
04/06/2003 03:30:00,3,30,10.3,
04/06/2003 03:45:00,3,45,9.8,
04/06/2003 04:00:00,4,0,10.3,
04/06/2003 04:15:00,4,15,10.6,
04/06/2003 04:30:00,4,30,12.7,
04/06/2003 04:45:00,4,45,14.6,
04/06/2003 05:00:00,5,0,16.6,
04/06/2003 05:15:00,5,15,18.5,
04/06/2003 05:30:00,5,30,20.1,
04/06/2003 05:45:00,5,45,21.9,
04/06/2003 06:00:00,6,0,23.8,
04/06/2003 06:15:00,6,15,24.9,
04/06/2003 06:30:00,6,30,25.6,
04/06/2003 06:45:00,6,45,26,
04/06/2003 07:00:00,7,0,26.1,
04/06/2003 07:15:00,7,15,25.9,
04/06/2003 07:30:00,7,30,26.2,
04/06/2003 07:45:00,7,45,26,
04/06/2003 08:00:00,8,0,25.9,
04/06/2003 08:15:00,8,15,25.7,
04/06/2003 08:30:00,8,30,25.9,
04/06/2003 08:45:00,8,45,25.7,
04/06/2003 09:00:00,9,0,25.6,
04/06/2003 09:15:00,9,15,25.2,
04/06/2003 09:30:00,9,30,25.2,
04/06/2003 09:45:00,9,45,24.5,
04/06/2003 10:00:00,10,0,24.7,
04/06/2003 10:15:00,10,15,25.1,
04/06/2003 10:30:00,10,30,25,
04/06/2003 10:45:00,10,45,25.1,
04/06/2003 11:00:00,11,0,25.2,
04/06/2003 11:15:00,11,15,26.2,
04/06/2003 11:30:00,11,30,27.1,
04/06/2003 11:45:00,11,45,27.9,
04/06/2003 12:00:00,12,0,28.7,
04/06/2003 12:15:00,12,15,30.4,
04/06/2003 12:30:00,12,30,32.3,
04/06/2003 12:45:00,12,45,33.5,
04/06/2003 13:00:00,13,0,34.5,
04/06/2003 13:15:00,13,15,35.4,
04/06/2003 13:30:00,13,30,36.3,
04/06/2003 13:45:00,13,45,36.9,
04/06/2003 14:00:00,14,0,37.4,
04/06/2003 14:15:00,14,15,37.9,
04/06/2003 14:30:00,14,30,38.1,
04/06/2003 14:45:00,14,45,38.2,
04/06/2003 15:00:00,15,0,38.4,
04/06/2003 15:15:00,15,15,38.5,
04/06/2003 15:30:00,15,30,38.6,
04/06/2003 15:45:00,15,45,38.3,
04/06/2003 16:00:00,16,0,37.8,
04/06/2003 16:15:00,16,15,37.5,
04/06/2003 16:30:00,16,30,37.1,
04/06/2003 16:45:00,16,45,36.8,
04/06/2003 17:00:00,17,0,36.5,
04/06/2003 17:15:00,17,15,36.1,
04/06/2003 17:30:00,17,30,35.6,
04/06/2003 17:45:00,17,45,35.1,
04/06/2003 18:00:00,18,0,34.6,
04/06/2003 18:15:00,18,15,33.8,
04/06/2003 18:30:00,18,30,33.3,
04/06/2003 18:45:00,18,45,32.8,
04/06/2003 19:00:00,19,0,32,
04/06/2003 19:15:00,19,15,30.8,
04/06/2003 19:30:00,19,30,29.1,
04/06/2003 19:45:00,19,45,27.3,
04/06/2003 20:00:00,20,0,25.8,
04/06/2003 20:15:00,20,15,24.6,
04/06/2003 20:30:00,20,30,24.3,
04/06/2003 20:45:00,20,45,23.9,
04/06/2003 21:00:00,21,0,24.5,
04/06/2003 21:15:00,21,15,25,
04/06/2003 21:30:00,21,30,24.5,
04/06/2003 21:45:00,21,45,24.8,
04/06/2003 22:00:00,22,0,25.2,
04/06/2003 22:15:00,22,15,24.6,
04/06/2003 22:30:00,22,30,22.5,
04/06/2003 22:45:00,22,45,20.6,
04/06/2003 23:00:00,23,0,18.7,
04/06/2003 23:15:00,23,15,17.5,
04/06/2003 23:30:00,23,30,16.6,
04/06/2003 23:45:00,23,45,15.9,
04/07/2003 00:00:00,0,0,15.2,
04/07/2003 00:15:00,0,15,14.7,
04/07/2003 00:30:00,0,30,14.3,
04/07/2003 00:45:00,0,45,13.9,
04/07/2003 01:00:00,1,0,13.4,
04/07/2003 01:15:00,1,15,12.9,
04/07/2003 01:30:00,1,30,12.6,
04/07/2003 01:45:00,1,45,12.4,
04/07/2003 02:00:00,2,0,12.1,
04/07/2003 02:15:00,2,15,11.9,
04/07/2003 02:30:00,2,30,11.5,
04/07/2003 02:45:00,2,45,11.3,
04/07/2003 03:00:00,3,0,11.1,
04/07/2003 03:15:00,3,15,11.1,
04/07/2003 03:30:00,3,30,11.2,
04/07/2003 03:45:00,3,45,11.1,
04/07/2003 04:00:00,4,0,11,
04/07/2003 04:15:00,4,15,10.8,
04/07/2003 04:30:00,4,30,12.3,
04/07/2003 04:45:00,4,45,14.7,
04/07/2003 05:00:00,5,0,16.7,
04/07/2003 05:15:00,5,15,18.4,
04/07/2003 05:30:00,5,30,20.1,
04/07/2003 05:45:00,5,45,22.1,
04/07/2003 06:00:00,6,0,23.7,
04/07/2003 06:15:00,6,15,25.5,
04/07/2003 06:30:00,6,30,25.5,
04/07/2003 06:45:00,6,45,26.6,
04/07/2003 07:00:00,7,0,26.3,
04/07/2003 07:15:00,7,15,26.5,
04/07/2003 07:30:00,7,30,25.8,
04/07/2003 07:45:00,7,45,26,
04/07/2003 08:00:00,8,0,26,
04/07/2003 08:15:00,8,15,25.4,
04/07/2003 08:30:00,8,30,25,
04/07/2003 08:45:00,8,45,25.5,
04/07/2003 09:00:00,9,0,25.2,
04/07/2003 09:15:00,9,15,24.5,
04/07/2003 09:30:00,9,30,24.8,
04/07/2003 09:45:00,9,45,24.8,
04/07/2003 10:00:00,10,0,24.8,
04/07/2003 10:15:00,10,15,25.1,
04/07/2003 10:30:00,10,30,25,
04/07/2003 10:45:00,10,45,25.2,
04/07/2003 11:00:00,11,0,25.2,
04/07/2003 11:15:00,11,15,26.1,
04/07/2003 11:30:00,11,30,27,
04/07/2003 11:45:00,11,45,28,
04/07/2003 12:00:00,12,0,29.7,
04/07/2003 12:15:00,12,15,31.1,
04/07/2003 12:30:00,12,30,32.1,
04/07/2003 12:45:00,12,45,33.2,
04/07/2003 13:00:00,13,0,34.1,
04/07/2003 13:15:00,13,15,34.9,
04/07/2003 13:30:00,13,30,35.6,
04/07/2003 13:45:00,13,45,36.1,
04/07/2003 14:00:00,14,0,36.6,
04/07/2003 14:15:00,14,15,36.8,
04/07/2003 14:30:00,14,30,37,
04/07/2003 14:45:00,14,45,37.2,
04/07/2003 15:00:00,15,0,37.5,
04/07/2003 15:15:00,15,15,37.4,
04/07/2003 15:30:00,15,30,37.3,
04/07/2003 15:45:00,15,45,37.4,
04/07/2003 16:00:00,16,0,37,
04/07/2003 16:15:00,16,15,36.5,
04/07/2003 16:30:00,16,30,36.1,
04/07/2003 16:45:00,16,45,35.8,
04/07/2003 17:00:00,17,0,35.3,
04/07/2003 17:15:00,17,15,34.9,
04/07/2003 17:30:00,17,30,34.8,
04/07/2003 17:45:00,17,45,34.7,
04/07/2003 18:00:00,18,0,34.3,
04/07/2003 18:15:00,18,15,33.7,
04/07/2003 18:30:00,18,30,33.2,
04/07/2003 18:45:00,18,45,32.5,
04/07/2003 19:00:00,19,0,31.6,
04/07/2003 19:15:00,19,15,30.6,
04/07/2003 19:30:00,19,30,29.4,
04/07/2003 19:45:00,19,45,27.8,
04/07/2003 20:00:00,20,0,26.3,
04/07/2003 20:15:00,20,15,24.6,
04/07/2003 20:30:00,20,30,24.6,
04/07/2003 20:45:00,20,45,24.6,
04/07/2003 21:00:00,21,0,24.8,
04/07/2003 21:15:00,21,15,24.8,
04/07/2003 21:30:00,21,30,24.8,
04/07/2003 21:45:00,21,45,25.1,
04/07/2003 22:00:00,22,0,25.4,
04/07/2003 22:15:00,22,15,24.1,
04/07/2003 22:30:00,22,30,24.1,
04/07/2003 22:45:00,22,45,21.2,
04/07/2003 23:00:00,23,0,19.1,
04/07/2003 23:15:00,23,15,17.7,
04/07/2003 23:30:00,23,30,16.7,
04/07/2003 23:45:00,23,45,15.9,
04/08/2003 00:00:00,0,0,15.1,
04/08/2003 00:15:00,0,15,14.4,
04/08/2003 00:30:00,0,30,13.8,
04/08/2003 00:45:00,0,45,13.2,
04/08/2003 01:00:00,1,0,13,
04/08/2003 01:15:00,1,15,12.7,
04/08/2003 01:30:00,1,30,12.4,
04/08/2003 01:45:00,1,45,12,
04/08/2003 02:00:00,2,0,11.8,
04/08/2003 02:15:00,2,15,11.6,
04/08/2003 02:30:00,2,30,11.4,
04/08/2003 02:45:00,2,45,11.1,
04/08/2003 03:00:00,3,0,10.9,
04/08/2003 03:15:00,3,15,10.6,
04/08/2003 03:30:00,3,30,10.3,
04/08/2003 03:45:00,3,45,10.1,
04/08/2003 04:00:00,4,0,10,
04/08/2003 04:15:00,4,15,10.4,
04/08/2003 04:30:00,4,30,13.4,
04/08/2003 04:45:00,4,45,15,
04/08/2003 05:00:00,5,0,16.7,
04/08/2003 05:15:00,5,15,18.8,
04/08/2003 05:30:00,5,30,20.7,
04/08/2003 05:45:00,5,45,21.8,
04/08/2003 06:00:00,6,0,24,
04/08/2003 06:15:00,6,15,25.7,
04/08/2003 06:30:00,6,30,25.3,
04/08/2003 06:45:00,6,45,26.5,
04/08/2003 07:00:00,7,0,26.9,
04/08/2003 07:15:00,7,15,26.5,
04/08/2003 07:30:00,7,30,26.3,
04/08/2003 07:45:00,7,45,26.2,
04/08/2003 08:00:00,8,0,26,
04/08/2003 08:15:00,8,15,25.7,
04/08/2003 08:30:00,8,30,25.3,
04/08/2003 08:45:00,8,45,25.4,
04/08/2003 09:00:00,9,0,25.3,
04/08/2003 09:15:00,9,15,25.1,
04/08/2003 09:30:00,9,30,24.8,
04/08/2003 09:45:00,9,45,24.3,
04/08/2003 10:00:00,10,0,25.1,
04/08/2003 10:15:00,10,15,25.4,
04/08/2003 10:30:00,10,30,25.7,
04/08/2003 10:45:00,10,45,25.9,
04/08/2003 11:00:00,11,0,26.8,
04/08/2003 11:15:00,11,15,28.6,
04/08/2003 11:30:00,11,30,31.1,
04/08/2003 11:45:00,11,45,32.5,
04/08/2003 12:00:00,12,0,33.5,
04/08/2003 12:15:00,12,15,34.5,
04/08/2003 12:30:00,12,30,35.3,
04/08/2003 12:45:00,12,45,36,
04/08/2003 13:00:00,13,0,36.6,
04/08/2003 13:15:00,13,15,34.7,
04/08/2003 13:30:00,13,30,33.7,
04/08/2003 13:45:00,13,45,34.5,
04/08/2003 14:00:00,14,0,33.4,
04/08/2003 14:15:00,14,15,33.1,
04/08/2003 14:30:00,14,30,32.9,
04/08/2003 14:45:00,14,45,32.8,
04/08/2003 15:00:00,15,0,33.5,
04/08/2003 15:15:00,15,15,33.9,
04/08/2003 15:30:00,15,30,32.4,
04/08/2003 15:45:00,15,45,31.6,
04/08/2003 16:00:00,16,0,31,
04/08/2003 16:15:00,16,15,30.8,
04/08/2003 16:30:00,16,30,30.3,
04/08/2003 16:45:00,16,45,30.6,
04/08/2003 17:00:00,17,0,30.3,
04/08/2003 17:15:00,17,15,29.6,
04/08/2003 17:30:00,17,30,29.6,
04/08/2003 17:45:00,17,45,30.3,
04/08/2003 18:00:00,18,0,30,
04/08/2003 18:15:00,18,15,29.7,
04/08/2003 18:30:00,18,30,30,
04/08/2003 18:45:00,18,45,29.7,
04/08/2003 19:00:00,19,0,28.4,
04/08/2003 19:15:00,19,15,27.4,
04/08/2003 19:30:00,19,30,27.1,
04/08/2003 19:45:00,19,45,26.3,
04/08/2003 20:00:00,20,0,25,
04/08/2003 20:15:00,20,15,25,
04/08/2003 20:30:00,20,30,24.7,
04/08/2003 20:45:00,20,45,24,
04/08/2003 21:00:00,21,0,23.9,
04/08/2003 21:15:00,21,15,24.4,
04/08/2003 21:30:00,21,30,24.8,
04/08/2003 21:45:00,21,45,24.7,
04/08/2003 22:00:00,22,0,25.4,
04/08/2003 22:15:00,22,15,24.9,
04/08/2003 22:30:00,22,30,22.6,
04/08/2003 22:45:00,22,45,20.7,
04/08/2003 23:00:00,23,0,19.3,
04/08/2003 23:15:00,23,15,18.4,
04/08/2003 23:30:00,23,30,17.7,
04/08/2003 23:45:00,23,45,17.2,
04/09/2003 00:00:00,0,0,16.6,
04/09/2003 00:15:00,0,15,16.1,
04/09/2003 00:30:00,0,30,15.7,
04/09/2003 00:45:00,0,45,15.7,
04/09/2003 01:00:00,1,0,17,
04/09/2003 01:15:00,1,15,17.7,
04/09/2003 01:30:00,1,30,17.7,
04/09/2003 01:45:00,1,45,17.8,
04/09/2003 02:00:00,2,0,17.7,
04/09/2003 02:15:00,2,15,17.6,
04/09/2003 02:30:00,2,30,16.7,
04/09/2003 02:45:00,2,45,15.2,
04/09/2003 03:00:00,3,0,14.6,
04/09/2003 03:15:00,3,15,14.3,
04/09/2003 03:30:00,3,30,13.9,
04/09/2003 03:45:00,3,45,13.6,
04/09/2003 04:00:00,4,0,13.4,
04/09/2003 04:15:00,4,15,13.3,
04/09/2003 04:30:00,4,30,13.5,
04/09/2003 04:45:00,4,45,14.1,
04/09/2003 05:00:00,5,0,16.1,
04/09/2003 05:15:00,5,15,18.3,
04/09/2003 05:30:00,5,30,20.2,
04/09/2003 05:45:00,5,45,21.9,
04/09/2003 06:00:00,6,0,23.8,
04/09/2003 06:15:00,6,15,25.2,
04/09/2003 06:30:00,6,30,25.3,
04/09/2003 06:45:00,6,45,26.9,
04/09/2003 07:00:00,7,0,26.5,
04/09/2003 07:15:00,7,15,26.5,
04/09/2003 07:30:00,7,30,25.5,
04/09/2003 07:45:00,7,45,26.4,
04/09/2003 08:00:00,8,0,26.1,
04/09/2003 08:15:00,8,15,25.2,
04/09/2003 08:30:00,8,30,25.7,
04/09/2003 08:45:00,8,45,25.1,
04/09/2003 09:00:00,9,0,25,
04/09/2003 09:15:00,9,15,23.9,
04/09/2003 09:30:00,9,30,24.9,
04/09/2003 09:45:00,9,45,25.2,
04/09/2003 10:00:00,10,0,24.9,
04/09/2003 10:15:00,10,15,25.3,
04/09/2003 10:30:00,10,30,25.2,
04/09/2003 10:45:00,10,45,25.1,
04/09/2003 11:00:00,11,0,25,
04/09/2003 11:15:00,11,15,24.7,
04/09/2003 11:30:00,11,30,25.4,
04/09/2003 11:45:00,11,45,26.6,
04/09/2003 12:00:00,12,0,27.8,
04/09/2003 12:15:00,12,15,28.9,
04/09/2003 12:30:00,12,30,29.4,
04/09/2003 12:45:00,12,45,30.1,
04/09/2003 13:00:00,13,0,30.5,
04/09/2003 13:15:00,13,15,32.3,
04/09/2003 13:30:00,13,30,34.1,
04/09/2003 13:45:00,13,45,33.9,
04/09/2003 14:00:00,14,0,33.7,
04/09/2003 14:15:00,14,15,34.3,
04/09/2003 14:30:00,14,30,34,
04/09/2003 14:45:00,14,45,32.5,
04/09/2003 15:00:00,15,0,31.8,
04/09/2003 15:15:00,15,15,31.9,
04/09/2003 15:30:00,15,30,31.3,
04/09/2003 15:45:00,15,45,31.8,
04/09/2003 16:00:00,16,0,31.7,
04/09/2003 16:15:00,16,15,30.3,
04/09/2003 16:30:00,16,30,28.4,
04/09/2003 16:45:00,16,45,27.5,
04/09/2003 17:00:00,17,0,27.6,
04/09/2003 17:15:00,17,15,27.4,
04/09/2003 17:30:00,17,30,27.3,
04/09/2003 17:45:00,17,45,27.9,
04/09/2003 18:00:00,18,0,28.6,
04/09/2003 18:15:00,18,15,29.9,
04/09/2003 18:30:00,18,30,30.2,
04/09/2003 18:45:00,18,45,32.1,
04/09/2003 19:00:00,19,0,33.4,
04/09/2003 19:15:00,19,15,32.6,
04/09/2003 19:30:00,19,30,31.2,
04/09/2003 19:45:00,19,45,29.9,
04/09/2003 20:00:00,20,0,29.7,
04/09/2003 20:15:00,20,15,28.7,
04/09/2003 20:30:00,20,30,27.8,
04/09/2003 20:45:00,20,45,27.1,
04/09/2003 21:00:00,21,0,26.5,
04/09/2003 21:15:00,21,15,26,
04/09/2003 21:30:00,21,30,25.6,
04/09/2003 21:45:00,21,45,25.1,
04/09/2003 22:00:00,22,0,24.2,
04/09/2003 22:15:00,22,15,24.8,
04/09/2003 22:30:00,22,30,23.4,
04/09/2003 22:45:00,22,45,22.2,
04/09/2003 23:00:00,23,0,21.3,
04/09/2003 23:15:00,23,15,20.6,
04/09/2003 23:30:00,23,30,19.9,
04/09/2003 23:45:00,23,45,19.2,
04/10/2003 00:00:00,0,0,18.4,
04/10/2003 00:15:00,0,15,17.4,
04/10/2003 00:30:00,0,30,17.1,
04/10/2003 00:45:00,0,45,16.3,
04/10/2003 01:00:00,1,0,16.1,
04/10/2003 01:15:00,1,15,16.1,
04/10/2003 01:30:00,1,30,15.9,
04/10/2003 01:45:00,1,45,15.8,
04/10/2003 02:00:00,2,0,15.7,
04/10/2003 02:15:00,2,15,15.6,
04/10/2003 02:30:00,2,30,15.3,
04/10/2003 02:45:00,2,45,15,
04/10/2003 03:00:00,3,0,14.8,
04/10/2003 03:15:00,3,15,14.6,
04/10/2003 03:30:00,3,30,14.6,
04/10/2003 03:45:00,3,45,14.4,
04/10/2003 04:00:00,4,0,14.3,
04/10/2003 04:15:00,4,15,14.2,
04/10/2003 04:30:00,4,30,14.3,
04/10/2003 04:45:00,4,45,14.3,
04/10/2003 05:00:00,5,0,16.2,
04/10/2003 05:15:00,5,15,18.3,
04/10/2003 05:30:00,5,30,20.8,
04/10/2003 05:45:00,5,45,22.4,
04/10/2003 06:00:00,6,0,23.8,
04/10/2003 06:15:00,6,15,25.2,
04/10/2003 06:30:00,6,30,25.5,
04/10/2003 06:45:00,6,45,26.9,
04/10/2003 07:00:00,7,0,26.8,
04/10/2003 07:15:00,7,15,25.8,
04/10/2003 07:30:00,7,30,26.3,
04/10/2003 07:45:00,7,45,25.6,
04/10/2003 08:00:00,8,0,26,
04/10/2003 08:15:00,8,15,25.9,
04/10/2003 08:30:00,8,30,25.6,
04/10/2003 08:45:00,8,45,25.5,
04/10/2003 09:00:00,9,0,25.2,
04/10/2003 09:15:00,9,15,25.2,
04/10/2003 09:30:00,9,30,24.8,
04/10/2003 09:45:00,9,45,24.9,
04/10/2003 10:00:00,10,0,25.4,
04/10/2003 10:15:00,10,15,26.7,
04/10/2003 10:30:00,10,30,28.1,
04/10/2003 10:45:00,10,45,28.9,
04/10/2003 11:00:00,11,0,29.9,
04/10/2003 11:15:00,11,15,31.4,
04/10/2003 11:30:00,11,30,33.1,
04/10/2003 11:45:00,11,45,33.6,
04/10/2003 12:00:00,12,0,33.1,
04/10/2003 12:15:00,12,15,33.1,
04/10/2003 12:30:00,12,30,33.7,
04/10/2003 12:45:00,12,45,33.5,
04/10/2003 13:00:00,13,0,33.3,
04/10/2003 13:15:00,13,15,33.3,
04/10/2003 13:30:00,13,30,33.2,
04/10/2003 13:45:00,13,45,33.3,
04/10/2003 14:00:00,14,0,33.6,
04/10/2003 14:15:00,14,15,33.8,
04/10/2003 14:30:00,14,30,34.1,
04/10/2003 14:45:00,14,45,33.9,
04/10/2003 15:00:00,15,0,34.1,
04/10/2003 15:15:00,15,15,34.2,
