row ID,row m/z,row retention time,LT-C4-1A.mzML crop_filtered_NEG Peak area,LT-C4-1B.mzML crop_filtered_NEG Peak area,LT-C4-1C.mzML crop_filtered_NEG Peak area,LT-C4-2A.mzML crop_filtered_NEG Peak area,LT-C4-2B.mzML crop_filtered_NEG Peak area,LT-C4-2C.mzML crop_filtered_NEG Peak area,LT-C4-3A.mzML crop_filtered_NEG Peak area,LT-C4-3B.mzML crop_filtered_NEG Peak area,LT-C4-3C.mzML crop_filtered_NEG Peak area,LT-C4-4A.mzML crop_filtered_NEG Peak area,LT-C4-4B.mzML crop_filtered_NEG Peak area,LT-C4-4C.mzML crop_filtered_NEG Peak area,LT-C4-5A.mzML crop_filtered_NEG Peak area,LT-C4-5B.mzML crop_filtered_NEG Peak area,LT-C4-5C.mzML crop_filtered_NEG Peak area,LT-C4-6A.mzML crop_filtered_NEG Peak area,LT-C4-6B.mzML crop_filtered_NEG Peak area,LT-C4-6C.mzML crop_filtered_NEG Peak area,LT-C4-7A.mzML crop_filtered_NEG Peak area,LT-C4-7B.mzML crop_filtered_NEG Peak area,LT-C4-7C.mzML crop_filtered_NEG Peak area,PROCBLANKA.mzML crop_filtered_NEG Peak area,PROCBLANKB.mzML crop_filtered_NEG Peak area,PROCBLANKC.mzML crop_filtered_NEG Peak area,zBLK02.mzML crop_filtered_NEG Peak area,zBLK03.mzML crop_filtered_NEG Peak area,zBLK04.mzML crop_filtered_NEG Peak area,zBLK05.mzML crop_filtered_NEG Peak area,zBLK06.mzML crop_filtered_NEG Peak area,zBLK07.mzML crop_filtered_NEG Peak area,
1803,357.1112989945845,4.178055072727273,0,0,0,1637775.0916257952,1746285.4024144702,2070718.4339492987,5806491.447523332,4998519.381296644,5445412.66992358,1.3677833075273545E7,1.454075877261626E7,1.672327510735983E7,1822695.4724395222,0,1525847.8414538542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1804,349.12891642252606,5.281511666666667,0,0,0,904941.5620222657,796269.7799620972,1174548.1007561656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1805,161.84869348435174,3.7891316714285703,3469864.616530272,3320866.6081334986,3323271.173378298,2423136.123606703,2755857.564756192,3833292.633086304,1674407.6663940046,2676221.4812707305,2244785.3752512163,3924561.646384195,1570995.2097933707,3663367.1066601565,0,0,0,2841293.0629948094,2729989.495572663,1151354.0112239025,1456315.7766019905,1537995.255094757,1428437.707882242,2942235.0766968774,3138800.6964726113,2846521.1336125345,0,0,0,0,0,0,
1806,443.11400604248047,3.7629690166666667,0,0,0,899576.5626268364,912482.96433101,1118428.7841723715,0,0,0,864793.9311803137,1163609.869210402,854960.6250173862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1807,326.9034423828125,5.282763066666667,0,0,0,915390.8037052879,969245.4325721257,1405795.7476210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1808,399.12969292534723,2.759144372222223,0,0,0,2241194.6749233804,2109934.1579643544,1825437.0662351688,7269110.804735081,5090102.573022995,5113405.843543116,2155448.5058251345,1829226.2765906735,3470186.5386384493,1.0402028475728251E8,8.370184726462425E7,9.258541336238565E7,5.8120657269412644E7,5.7883907035040244E7,5.1572145413514756E7,7877082.077859518,7504440.835129836,6994122.62704292,0,0,0,0,0,0,0,0,0,
1809,399.12968317667645,3.8693465333333337,0,0,0,936758.7917885132,1326369.0142822894,1051172.338505393,0,0,0,1241048.5495561883,1651763.0770861916,1551755.9069836037,1251579.8507442204,1006819.359832407,1511434.2488407446,843604.995445637,715552.9583699503,799807.1118553132,0,0,0,0,0,0,0,0,0,0,0,0,
1810,316.94795880998885,5.1077727714285714,0,0,0,1477528.5734568462,1569397.3877471192,1104649.1435592184,0,724850.0055798185,0,0,836877.8793241654,717831.3570092592,878345.6755945743,941603.6578985172,1030822.5511787592,798922.3460596214,784178.9271186774,778261.4745027804,0,0,0,0,0,0,725094.9961894671,762507.2340480925,0,0,0,0,
1811,402.14676666259766,5.2242617,0,0,0,1080552.2454730761,2284083.977737186,2537697.198862558,667669.1865731005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1812,173.92517852783203,5.17880325,0,0,0,983081.7127642675,0,1336720.505890787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1813,384.9355824788411,5.288900533333333,0,0,0,2199563.9302080357,2994839.249342446,2063586.9522456983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1814,163.84575798397972,3.7971212095238096,3179471.8468534034,3456851.568337595,3202522.535730025,3110535.227014152,2854622.842668939,3503790.591993405,3268106.577497796,2475153.840731277,3296330.8463738435,1897299.2367008931,1974066.775241277,3431606.810508608,0,0,0,2802518.08918556,2543233.8483994496,2499464.9783185977,1236855.8955018264,1541419.0830552652,1376537.736082148,2779330.568551337,2867442.4806136424,2540518.837485706,0,0,0,0,0,0,
1815,421.1275177001953,5.18202315,0,0,0,643418.0025976883,683099.3137063762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1816,248.9604034423828,5.17880325,0,0,0,1017739.9257366043,0,1108574.9519322717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1817,261.11313084193637,3.738261578571428,0,0,0,0,1444065.4976246762,1198295.325323153,730417.522785654,778466.117913445,838695.5357413942,1499128.908609672,1634772.4250385228,1775784.2573584456,1909729.1275316519,1747354.547060284,1669955.9681626835,0,0,0,1320818.2659684613,1216731.495725181,1394969.1638189987,0,0,0,0,0,0,0,0,0,
1818,381.1191711425781,5.282763066666667,0,0,0,1182300.169448199,1292354.2235986728,1370758.3753702885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1819,435.1057993570964,5.181592833333333,0,0,0,776025.1867387207,838234.4597229311,800844.0701458629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1820,423.15252176920575,5.252013033333333,0,0,0,1153249.5940886321,872654.2367893573,1251414.4434748744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1821,247.13370005289713,5.181592833333333,0,0,0,800787.7839806078,1019839.5206652688,935633.781302348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1823,362.1612294514974,5.281563033333333,0,0,0,929285.7802600599,1024411.2614611437,1002062.8040741364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1824,373.1251525878906,5.181592833333333,0,0,0,723377.7160400744,747329.1492456965,1037210.0981162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1825,258.8189239501953,5.196454066666667,0,0,0,1280838.4814981753,2471825.994245136,2614851.1649011327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1826,480.0038553873698,5.334568699999999,0,0,0,944228.9348174284,918330.432736089,934790.2384988976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1827,199.11194229125977,3.7476899374999997,0,0,0,1314820.514879882,1093114.37864099,1256319.4286065544,0,0,0,1114510.1906045638,1166527.8742743966,1258005.7263773812,669417.5827069441,0,613166.4363564089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1829,220.0608901977539,3.9041041333333335,0,0,0,952360.8227334734,1014330.8346175103,1045745.3356900541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1830,230.9554646809896,5.281511666666667,0,0,0,1370232.416969259,1510922.7528266283,1438324.6918073287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1831,373.1055043538411,5.288900533333333,0,0,0,914113.3284827747,1095961.1436790319,935841.0728074076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1832,245.1179987589518,5.290100566666666,0,0,0,816257.7700934454,739000.531102251,786136.5206234166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1833,323.15020751953125,5.282763066666667,0,0,0,1149187.2814141077,981516.0558581778,1095442.9606279817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1834,311.1139780680339,4.6179502999999995,0,0,0,982267.0757298527,1022212.8848247168,1181114.8728774022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1835,357.1113026936849,4.424465,0,0,0,1630641.2389154602,1529957.660449053,1827623.4797850896,1.4364465430524588E8,1.2667135208061038E8,1.44063297544199E8,1725761.6383118199,1814909.7615711894,2250365.8055468965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1836,641.2975565592448,6.3459205333333335,0,0,0,1741879.4802121208,1659105.9363470902,1804360.0344303618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1837,337.1294746398926,5.2562118,0,0,0,1194297.2869998578,1274708.8440937113,1333182.688960954,0,0,0,0,0,0,1128809.556570974,0,1075768.7704717,1566462.0086961784,1398298.1944280178,1265304.6834810907,0,0,0,0,0,0,0,0,0,0,0,0,
1838,387.12205200195314,3.93347156,0,0,0,959971.0894143657,842849.8859907889,1142862.2093276016,0,0,0,0,0,0,487865.27429423895,393043.5665676671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1839,277.1080805460612,4.64498505,0,0,0,789317.3014186139,930860.4732229743,870275.3457043782,0,0,0,0,0,0,0,0,0,927156.6928523965,923235.3319446633,930217.4538695669,0,0,0,0,0,0,0,0,0,0,0,0,
1841,169.83311462402344,5.1991349,0,0,0,711669.3905528625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1842,275.1289978027344,5.281511666666667,0,0,0,954360.6474289377,1238097.3056444481,1313897.003222686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1843,399.1664683024089,5.254581158333333,0,0,0,937204.2218742266,909874.306966656,1494725.5808022092,1669766.8053303557,1236651.802851324,1235288.629295724,0,0,0,812468.3413320757,630149.5087248931,737246.3549167875,1330571.8280383484,1142134.645526455,1111866.219366009,0,0,0,0,0,0,0,0,0,0,0,0,
1844,353.1601308186849,5.189013033333333,0,0,0,716262.9299652718,930170.1946959468,910420.661641059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1845,389.10100809733075,5.297489433333333,0,0,0,832965.8213649311,636360.8280653681,617520.1134729104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1846,375.1428527832031,5.274174166666667,0,0,0,1013284.3431596364,1023718.7239033538,1322636.3551696776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1847,502.03343454996747,3.866452133333334,0,0,0,1003368.932410756,1047996.4720095482,1142708.0170286512,0,0,0,1521441.7010807882,1547289.1426297524,1392583.190019143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1848,415.1612497965495,5.290100566666666,0,0,0,1039969.2349601669,1081308.4575772092,867029.3314354899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1849,265.10821533203125,5.282763066666667,0,0,0,701225.6889301057,662627.209635963,891104.6210682399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1850,360.2392974853516,2.78610563,0,0,0,856674.0215755091,748780.0175167045,1092053.6418609028,0,0,0,0,0,0,2557485.456294515,2299456.370940425,3666111.4147099154,0,0,318650.9932797808,453397.22154144384,404336.2736698421,511546.00701761857,0,0,0,0,0,0,0,0,0,
1851,705.2756866455078,5.148357709999999,0,0,0,1676747.5316534531,3485618.068565907,3140165.744873835,0,0,0,0,0,0,4.011424595828324E7,3.624478055781505E7,4.003770335024622E7,3.825382263126661E7,4.177824682873656E7,3.929019038452292E7,562984.082255498,0,0,0,0,0,0,0,0,0,0,0,
1852,214.0504379272461,4.8737428666666665,0,0,0,997101.6352621204,927133.7023051117,1061881.730744271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1853,341.1603749593099,5.274174166666667,0,0,0,813324.560152495,622666.2125157099,660154.8676062963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1854,517.9784037272135,5.356986066666667,0,0,0,1039013.6279974697,1031993.1997914211,1246180.5489640648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1855,321.1336881849501,3.7181109277777775,0,0,0,1060938.5802389635,1341441.532612051,1093671.7660277663,536034.5684974847,485750.2587646398,654911.9899959875,1001827.6223087326,1188951.084642212,1355199.7322891364,2431767.9159703236,2236550.371142741,2475846.8750044224,4318547.550068415,4245199.008153281,4245084.243752367,8416875.469781583,8613935.225112803,7359564.757484444,0,0,0,0,0,0,0,0,0,
1856,482.0022277832031,5.196445766666667,0,0,0,949652.3010499874,951325.4897390098,893165.118490057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1857,279.12386745876734,4.366297955555556,0,0,0,860957.5413057924,900959.7223804527,976457.2725824259,1.1473499526969025E7,1.0522787207877202E7,1.064776927604308E7,4510566.318422306,4662788.041991131,4286511.229242195,6280043.331997474,5519584.967690559,6440673.8923746515,2.3987176186769526E7,2.237152075612961E7,2.115174742435232E7,7.83271333463624E7,7.266372707359615E7,7.967119958251026E7,0,0,0,0,0,0,0,0,0,
1858,381.2649790445964,6.306160800000001,0,0,0,1045442.4726991351,1070142.1062065347,1137809.9710629978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1859,478.006628036499,3.6882992375,0,0,0,754371.0140475223,949735.8912587485,1008620.7021451324,0,0,0,717471.3316011878,503885.94143433846,0,1338731.5620873047,875118.0177702077,939067.2244740224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1860,641.2980550130209,6.2059302333333335,0,0,0,3083525.907191599,3419330.0511118267,3722656.7803249396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1861,189.93057708740236,0.6890970793333333,3363207.7371895337,3188786.5459049908,3528162.955866309,1505806.869059297,2061973.528670743,3079348.7182238232,3600030.382214962,3662130.0866809944,3619571.7320727236,3501480.600796096,3505476.4548222558,3360746.226128395,3141964.806480567,2990691.8208824922,3657149.9757455443,3460178.280765938,1914016.3662150756,3343022.5535422647,1333257.5245758845,2299570.979889636,1649597.0619757655,3251808.489868525,3321059.2084195614,3219405.0956429634,1631454.2096628705,2683565.4449568754,3312840.9714792874,1583811.0983545082,3090717.8350156024,1604108.7970814672,
1862,181.83758672078451,5.181934383333333,0,0,0,1125104.1049116133,1187813.149893954,1800741.592954425,0,0,951000.1994774428,1063918.8799353535,1131379.9419397686,1306226.5482818917,0,0,0,0,0,0,0,0,0,1257818.7828579184,504680.8890494768,843041.1254437068,0,1203024.4089692063,1044727.1272714667,0,0,0,
1863,309.0983123779297,5.282763066666667,0,0,0,860873.0961724157,869648.465641954,1003728.8323317074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1864,226.96545918782553,5.281511666666667,0,0,0,1367048.4275688839,1554528.3498049586,1389797.497626502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1865,277.1081146240234,5.20723634,0,0,0,630708.3885347063,841659.7835571019,691494.1171345346,0,0,0,0,0,0,0,0,0,367869.5909653635,407906.6101653207,0,0,0,0,0,0,0,0,0,0,0,0,0,
1866,163.8962844848633,5.3679840599999995,0,0,0,1538433.4605990697,1380467.1817248003,1461764.0949668668,0,0,0,0,0,0,0,592841.0228675151,0,0,0,0,0,0,0,0,0,0,553052.7802361215,0,0,0,0,0,
1867,371.1713129679362,4.852612716666666,0,0,0,893588.712944984,900421.4258699657,1036691.2285557411,1527634.0452720816,1552310.2705892718,1631567.3917566035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1868,323.0138154871324,5.13268805882353,4741748.052154943,4718184.372067609,4576473.368560908,4748364.332441391,924222.7257245135,2250953.9910677793,4216755.30099477,4259424.415567863,4267458.113907664,0,0,0,1678929.8691277618,0,1144771.7199793367,1290694.1820584554,2425062.364929586,4577972.556312538,1592109.0030562957,4990682.942251564,4870695.311367495,0,0,0,0,0,0,0,0,0,
1869,417.1405741373698,5.084356733333333,0,0,0,864256.6681246675,789665.2415143402,897261.9548891453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1870,657.2930374145508,5.626740524999999,0,0,0,2627799.7798575475,3348148.179618166,2442294.9575962364,0,0,0,0,0,0,3158165.2839104906,2670193.979701567,2952895.60757941,623592.0975499619,0,628988.1217875323,0,0,0,0,0,0,0,0,0,0,0,0,
1871,170.83226521809897,5.312295633333334,0,0,0,1320800.3186858979,835522.8082215335,1397294.1682513636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1872,253.82674407958984,5.189021333333334,0,0,0,1168560.3838857936,1044209.4492353837,1226222.7269681958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1873,339.1448567708333,5.2587576,0,0,0,976653.7926149144,968195.6354444552,972321.2709504893,372505.4466530127,279329.71562995296,383147.68708277436,0,0,0,0,0,0,1319836.6858057552,1280132.8439520122,1177569.4500964053,0,0,0,0,0,0,0,0,0,0,0,0,
1874,355.1400451660156,5.288900533333333,0,0,0,1706480.8768228819,1094068.9231906442,1893246.0696350846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1875,343.1319936116536,5.189021333333334,0,0,0,505657.98466545006,515641.3911945423,548175.3252204218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1876,368.1434071858724,5.203874266666666,0,0,0,713767.1940164018,864290.4059726172,829135.5488116434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1877,295.1187998453776,4.6179502999999995,0,0,0,758875.8693664593,801757.8789798914,880039.859595155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1878,169.8330866495768,5.319738833333333,0,0,0,1572836.6791921537,1543402.0848961915,1865900.2776448533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1880,256.8219807942708,5.327135999999999,0,0,0,1258319.03887346,945979.2706453692,1107680.5963933573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1881,305.1392008463542,5.290100566666666,0,0,0,815729.3791290357,522884.89267251117,781197.9011516359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1882,519.9756266276041,5.203874266666666,0,0,0,697385.3253609966,467216.3722473704,541708.5576028142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1883,168.02923965454102,3.014715425,0,0,0,848520.8815156656,788691.0683388272,941688.8549166208,553085.2834763947,616234.1476178191,0,0,0,0,0,0,0,0,0,0,1399286.264127748,1501170.931446944,1640274.9527850372,0,0,0,0,0,0,0,0,0,
1884,170.8322296142578,5.189933549999999,0,0,0,628517.4090572303,0,547182.7459766044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1885,424.16026814778644,5.275404033333333,0,0,0,808883.1115562099,837231.1833638736,486886.70788009843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1886,398.1444625854492,5.1839521,0,0,0,0,430854.6462250978,494655.40537128155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1888,321.1339569091797,5.1768743,0,0,0,677053.7584582694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1889,355.02024936676025,5.326408387499999,3818784.025292628,3782269.540704871,3504764.835464327,751407.6834568809,1111280.6193121541,3750010.0072087864,2934570.8844607123,3623113.908758155,1273315.7460617875,0,0,0,2311253.537165181,0,0,3663149.546658028,3708912.7391766496,3584443.0213392433,3487208.451127731,4411034.044740355,2301530.051680759,0,0,0,0,0,0,0,0,0,
1890,335.89116923014325,5.274174166666667,0,0,0,723315.723851949,625409.8162492277,764660.852525352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1891,231.10213724772134,3.755543316666666,0,0,0,1086872.3639130346,751197.9873390709,1035807.5169519127,0,0,0,909731.8575233949,1020460.6688565337,1081018.9708219455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1892,293.10333760579425,5.181592833333333,0,0,0,442707.1741708857,384138.5635128484,498194.9222844169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1893,359.10799916585285,3.9932522,0,0,0,921833.1191690793,1145374.2689454493,1230284.7563240516,0,0,0,1444788.40788874,1652967.790452799,1525123.2712898497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1894,431.1554412841797,5.274174166666667,0,0,0,584099.3176324469,515233.38680192817,525906.1723771605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1895,515.9814758300781,5.349540999999999,0,0,0,1165471.3791074741,1452659.9214681801,1280077.7358833775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1896,452.92290751139325,5.2975609666666665,0,0,0,1197119.6539329656,928101.7901572969,1008206.3125163133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1897,657.2927754720052,5.839410316666666,0,0,0,2888683.3816444413,2822645.4406794547,2332706.0526828,0,0,0,0,0,0,3766188.5330953584,2844745.961459833,3120009.4684059215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1898,307.1185557047526,5.181592833333333,0,0,0,1693988.2561113387,803773.4665635675,964098.5820573105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1899,469.97565002441405,3.77673947,0,0,0,1416541.724159717,1273620.3942637506,1155319.7140132524,256074.60962910266,0,0,1023687.1488863374,1124916.6216262053,1220232.1888004565,1735828.0962345453,1268879.256347444,1537742.7413501637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1900,695.2469143337673,5.251309322222222,0,0,0,1281869.7016907786,1300426.9720796533,1348816.466395857,0,0,0,0,0,0,1539095.1891458484,1409305.0513523684,1540932.420168203,1217120.7986351685,1078155.7843361273,984605.9347059526,0,0,0,0,0,0,0,0,0,0,0,0,
1901,414.1332651774089,5.274152633333333,0,0,0,655374.377489503,634060.7651778229,527172.3195408098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,341.1238606770833,5.274174166666667,0,0,0,675558.8252013784,491681.42920003866,592875.9307867917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,253.08697509765625,5.069108766666666,0,0,0,714057.9225535501,776256.7460544751,892210.1342564002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,231.8706512451172,5.2914828,0,0,0,457663.3232480568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,494.0019416809082,3.8545017625,0,0,0,735918.8368902751,1029574.8113565735,918307.6983530046,0,0,0,1165743.4521495004,1221609.702203158,1144759.519873521,551631.4063660543,0,530493.4596238867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,476.009804465554,3.422205490909091,0,0,0,772549.8301241432,1054501.3720518402,1277989.9573046984,0,0,0,0,590808.7086870223,667105.9995309261,5820393.377030093,5308321.130217722,5520118.023163954,5289650.582239586,4873624.202166877,5166008.358568729,0,0,0,0,0,0,0,0,0,0,0,0,
1907,187.09674453735352,5.287784725,0,0,454258.765840077,865030.4697495208,588912.1628561981,584069.4258689107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,467.99717203776044,5.196441533333334,0,0,0,564304.5410549582,391547.38857069943,474047.01919441554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,213.8726028442383,0.7385372060000001,3871635.425781715,3842544.174684983,3846077.7246545963,3746257.2468642006,3769616.3935816595,4043456.1401027837,3242007.4973622328,4046697.5727896933,3927885.889683137,2051043.9539502328,3225821.448176055,3944644.417744957,3758078.5018188814,3146522.578070396,3882983.1869702637,3318142.2837581895,3702915.1760720606,3587015.42010701,1979861.8711069594,1974549.8924315043,2254073.5316103385,3330718.9784302423,3619654.9935771935,3747629.882907778,2283463.2361006434,1526219.212716215,3363237.22522224,1676516.4344277799,2096072.0415131112,3910963.522713568,
1910,446.9058837890625,5.275404033333333,0,0,0,978857.2559559837,994493.8913083955,883417.2952062659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,482.00172424316406,5.3411597,0,0,0,448655.9063720165,505531.3607677964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,258.8189697265625,5.342012466666667,0,0,0,1080939.6174189213,1072713.0706896249,1097250.4016280726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,393.1719533284505,7.5897726233333325,2662119.7743061422,2361347.096481652,2052039.949138831,2303308.3555300306,2161735.183837358,2230315.933423729,2249505.6442210036,2158985.670296368,2157587.4469803087,2115475.9808284026,2277377.556790105,2371195.2767283767,2389577.895520012,2633140.7943199193,2687213.535698864,2277941.1388251344,2418859.7252732096,2179438.769102417,2195723.8322232375,2096603.7760994462,2138797.0678100097,6220426.113190878,4708465.888102522,3501973.002378785,1.3856739643552694E7,1.3841815163763724E7,1.1125956179322194E7,9354337.82239013,7915972.930071824,2946601.828952914,
1915,263.0923385620117,5.2824564999999994,0,0,0,393197.93477233057,0,449053.1996998532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,689.2816645304362,5.117165858333334,0,0,0,1200439.9064841107,1043111.3246733514,1084499.8368673325,0,0,0,0,0,0,1.3218421106860474E7,9895745.535888387,1.3250229223604593E7,1.835289760857911E7,1.7415360295602735E7,1.5882347958272025E7,873543.9423055596,937767.2402937681,1058952.629595818,0,0,0,0,0,0,0,0,0,
1919,408.1662089029948,5.281511666666667,0,0,0,626745.1690038348,601463.0483699244,742461.2502299852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
