row ID,row m/z,row retention time,LT-C4-1A.mzML crop_filtered_POS Peak area,LT-C4-1B.mzML crop_filtered_POS Peak area,LT-C4-1C.mzML crop_filtered_POS Peak area,LT-C4-2A.mzML crop_filtered_POS Peak area,LT-C4-2B.mzML crop_filtered_POS Peak area,LT-C4-2C.mzML crop_filtered_POS Peak area,LT-C4-3A.mzML crop_filtered_POS Peak area,LT-C4-3B.mzML crop_filtered_POS Peak area,LT-C4-3C.mzML crop_filtered_POS Peak area,LT-C4-4A.mzML crop_filtered_POS Peak area,LT-C4-4B.mzML crop_filtered_POS Peak area,LT-C4-4C.mzML crop_filtered_POS Peak area,LT-C4-5A.mzML crop_filtered_POS Peak area,LT-C4-5B.mzML crop_filtered_POS Peak area,LT-C4-5C.mzML crop_filtered_POS Peak area,LT-C4-6A.mzML crop_filtered_POS Peak area,LT-C4-6B.mzML crop_filtered_POS Peak area,LT-C4-6C.mzML crop_filtered_POS Peak area,LT-C4-7A.mzML crop_filtered_POS Peak area,LT-C4-7B.mzML crop_filtered_POS Peak area,LT-C4-7C.mzML crop_filtered_POS Peak area,PROCBLANKA.mzML crop_filtered_POS Peak area,PROCBLANKB.mzML crop_filtered_POS Peak area,PROCBLANKC.mzML crop_filtered_POS Peak area,zBLK02.mzML crop_filtered_POS Peak area,zBLK03.mzML crop_filtered_POS Peak area,zBLK04.mzML crop_filtered_POS Peak area,zBLK05.mzML crop_filtered_POS Peak area,zBLK06.mzML crop_filtered_POS Peak area,zBLK07.mzML crop_filtered_POS Peak area,
855,319.2248954772949,6.872955900000001,6596459.253944656,7191314.226080161,5219436.605566257,4896665.782376767,5043524.984113958,5363718.90107508,2151905.1871399055,2681541.4352373485,2365301.0211549657,0,0,0,0,0,0,0,0,0,2964090.1716889637,3132681.0123858256,2840704.6040638564,0,0,0,0,0,0,0,0,0,
856,327.00827840169273,4.972806093333334,4008271.5182478013,4704997.031669297,4692931.542640958,2523338.533800903,2704923.1155191693,2437596.9647136726,2869163.725581824,3376073.3993651886,2841408.3952826774,3762173.74365723,3048724.415663343,3515086.256237822,3618257.211319524,4352351.488437624,3738171.946681571,2444410.020576584,3143666.750073086,3142691.502013363,3009304.2800897798,3323400.998112936,2918393.0926976646,3439943.6993312193,3585532.4293604386,3792495.307290484,3571869.890974325,3056787.793640971,3410897.783999842,3155126.440476016,3484044.2786571104,2981623.0883755516,
857,173.1326675415039,5.7218571,4045251.769215284,3195243.2411899855,3003182.0068013933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
858,329.00526072184243,4.975860826666667,3787603.3803801173,4141839.2441044236,4267342.506521273,2391419.965915814,3023601.2354645934,2336087.8347773063,2675991.698711628,3102445.9269359447,2792113.3463461427,3362312.6205893224,3481073.6364657297,4015113.3524322365,3619053.60037541,3987698.3253137856,3001185.133886041,3024460.215927365,3115928.3885305156,3235404.3230791995,2996199.6410178095,3043594.459789001,2339557.23779615,3111538.02974297,3262924.1485889456,3440070.758005153,3142636.191086224,3024550.294715455,3398449.6891738665,3087957.160633507,3382288.8613304417,2981164.9670564625,
859,448.3067270914714,6.944055183333333,3319459.0633513695,3057685.8061111523,2202764.7203326793,0,0,0,1174709.4906540979,1375764.5235627198,1304473.1954403687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
860,278.21132405598956,4.8411145,2427718.269372246,1937121.526965955,2001669.0306890663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
861,370.2225513458252,4.4363542874999995,2629888.3497739765,2342716.586637765,1992459.401565445,0,0,0,0,0,0,399641.822035336,192533.7474344523,0,636689.8521450221,633162.6419326524,742911.2955703876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
862,257.15253278944226,5.094718266666666,4306768.500709349,4086557.6405622633,3860301.7097533094,2585660.887715731,2938711.9134396687,3793585.464781231,6052130.924779844,3673227.475107776,3535625.8988415035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
863,267.1016540527344,5.3815534666666665,1836470.5505857666,1621760.5299500811,1316541.9314788887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
864,262.16514756944446,3.429192377777777,2832349.195738799,2841992.067316384,2566545.9973588134,0,0,0,803119.1139033397,999524.7157425345,740424.2473522725,0,0,0,0,0,0,0,0,0,690147.6733837558,673994.5146139219,1287223.1862869877,0,0,0,0,0,0,0,0,0,
865,340.2489725748698,6.718243,2655545.0635582455,2305773.513096482,2184639.7041239887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
866,193.15886306762695,4.339637069999999,3582732.0579127874,3474953.3338443623,3457963.8575798497,3161354.0088424627,3022271.070286645,3296186.023017246,2355805.9807233727,2091841.8290300372,1586097.0317626833,550189.4575985629,701647.5612265773,1102702.4391012108,1553911.3086165846,1371908.2913679325,1649657.3285674201,3787897.256538662,4279912.950086718,3818114.891112931,5340317.151795413,4654080.899016837,4316000.608922858,3037907.8357536653,2109774.7295546667,2044827.9267913105,1807492.873512239,2985501.320707056,1840316.5664809272,1633440.4154378409,1610247.4296867144,3143379.4080183324,
867,340.22974853515626,5.494730673333333,2751712.5846095397,2541952.187186892,1664941.6782217098,0,0,0,9951741.474406352,8796518.52160407,1.0297987605079096E7,867515.2924859176,776173.1110242114,787256.8051571674,618068.3903168389,549201.1876883211,0,0,0,513701.75535866973,4162065.8473976003,3773354.4517841004,3689725.6532507446,0,0,0,0,0,0,0,0,0,
868,377.1362762451172,4.145568266666667,2936197.2264748053,2740013.1735504526,2435944.2541324124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
869,352.2486394246419,5.936139083333333,3390053.796443451,2826936.248976445,2497339.9590329546,0,0,0,2062476.095224628,1837621.8985354407,1881400.0019151357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
870,173.13276036580405,3.643219833333333,2413528.3695118204,2094327.600687938,1681249.362853879,0,0,0,440934.1408664744,489661.6419250998,497044.18994331954,554917.9807688558,550896.7630873476,590786.5258682783,965966.798902733,731264.201416077,809435.9510947932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
871,267.15920639038086,4.898778058333334,2738104.2571479185,2475775.7972307256,2051682.7575709748,442991.88945283,416745.50724523043,652863.4618408128,1141157.2911500714,1114181.572369127,901969.4810257105,0,0,0,0,0,0,0,0,0,828904.5926632542,607598.2570179302,900526.5013652614,0,0,0,0,0,0,0,0,0,
872,271.9166259765625,0.4137817126666666,2748025.143743691,2555781.353988615,3076896.3270156197,2291598.9510389175,1613407.996114439,2128799.8898120946,2058506.5601115436,2241458.5068387473,2051290.2744896743,2068098.7903775582,1744655.1638361306,2138851.2507024305,1852302.4319433863,2162774.5541407964,1900997.779646175,2086598.096439527,1861221.7621921683,1989836.466707081,1182938.4749680995,1460667.6980461671,1432924.118788607,1611433.5791559564,1978595.748791257,2199400.2401238466,1198253.4347657915,1311709.3339429852,1359102.1206778053,1443425.6933038686,1451107.3636845497,1543007.2505952073,
873,155.10675938924155,6.380850283333333,2772216.715964947,2949447.9403197514,2396075.501503397,0,0,0,1598446.3951438076,1461501.0169481675,1258049.062424339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
874,624.3763529459635,5.291265233333333,4337922.501985775,7763834.443694156,4406811.635771726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
875,284.1857411702474,3.445373726666667,3187100.81681057,3486600.774515111,2208184.7873631148,0,0,0,1719994.4361284673,1536084.23652736,1670752.7850437805,0,0,0,3848315.8834524383,2818371.1822410035,4343377.187448328,2584137.0452927314,2294231.910428364,2223174.9354862524,2122537.145864881,1976811.259437001,2068762.6004549032,0,0,0,0,0,0,0,0,0,
876,396.2384541829427,6.120265033333333,3471680.4524638285,2898126.764831614,2386842.1985644465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
877,392.31390308198473,7.469478757142858,4880083.416733771,4146450.9620174416,3432884.8025227743,886755.8092493847,936445.0182323353,888126.4918074221,3245298.963360255,3130198.359279591,3267375.613803138,1037613.6912176724,1131851.514754473,954479.3616305813,927818.471931629,452433.6092728356,658350.5235107297,1.7636144782529224E7,1.6387878095451545E7,1.5264913624161204E7,1786576.8537963685,1483098.4563536856,1514479.4795549575,0,0,0,0,0,0,0,0,0,
878,252.20594596862793,5.1149647499999995,1608923.5401490233,1416218.0917526826,1176521.9193480988,0,0,888147.3066569832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
879,384.2381286621094,4.14195598,3074286.232665743,2768449.440162166,2074999.227109718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534649.2390251695,0,656154.8030942813,0,0,0,0,0,0,0,0,0,
880,482.15592091878256,7.595587759999999,2329289.812274657,2.1436799475696668E7,1.3751408924008502E7,5540150.918201696,2.18717482219763E7,1.4496487514232239E7,2953673.82811189,1.9154185491258796E7,8834494.387652362,3923093.455866798,5673160.406685264,1.0997443016494097E7,3349297.8476087023,2.5343114166726884E7,1.435764473536252E7,4069029.1274370328,4700502.575960135,7235146.306135003,2349814.9907848164,1.2250829891404366E7,8357820.827105914,3562320.1292851972,1.188108468932487E7,1.4286589010017999E7,8371203.899158788,9937171.108473,5985155.850812732,5746769.742537625,5310948.189226348,4723000.443887752,
881,652.4447937011719,7.333838566666667,1.2596350640122682E7,1.0605600693430165E7,8377709.533467132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
882,167.10688400268555,3.298317011111111,2461065.3638354097,2315185.477139254,2435347.4265407873,1125986.8523310705,1041425.1613360553,1220253.9335214393,2357250.0961978184,2806015.8275221866,2873592.337206848,0,0,0,2228175.5583364205,2252312.9004483717,1883808.3009173647,1344926.1795760316,1374781.4832570143,1307429.5252446835,1.0908028268422212E7,1.0413894971522659E7,1.1996545492975825E7,0,0,0,0,0,0,0,0,0,
883,287.88892567952473,0.6497558653333332,5622435.162574172,4905479.3602825515,6486791.19802426,8522899.624059448,6362607.698671384,4265614.970048053,7464454.751947492,3208359.649769841,8872653.686477723,7466822.070631489,5094720.426429806,8603163.747367794,8765544.091784852,6192749.794012733,3331377.5976598295,5689779.408416007,7636766.259808161,6892326.805176865,3643986.978010894,3612695.010833653,4182923.355697303,8885035.416773092,8374235.7397214575,6766818.864930712,4986113.5664922865,6627108.545443618,7717312.445523817,8121444.4401125545,7347477.257785195,6212814.499544344,
884,237.14861382378473,4.840794177777777,4149111.394667336,3446057.2358545335,2894354.5678495653,0,0,0,480847.3324298148,637057.0075478439,271663.96116875805,0,0,0,0,0,0,0,0,0,1055057.6424008221,845792.7810975941,1166348.0500416616,0,0,0,0,0,0,0,0,0,
885,305.1727294921875,6.903125833333334,2475196.007519123,1996724.0347758026,1764970.8638337273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
886,344.2797342936198,6.473595116666666,2668930.2321459604,3040168.394151505,3657978.8838302223,1.1088078644943394E7,4028362.7958164285,4518501.143849045,1.5718439727310555E7,1.720585456974403E7,1.9027612203447763E7,0,0,0,0,0,0,0,0,0,3986237.2189363563,3661289.242773915,3954009.3987511913,0,0,0,0,0,0,0,0,0,
887,321.20619710286456,6.838197866666666,2235482.1785946423,2028574.0213948549,2005491.7377512373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
888,216.17503865559897,3.2581165999999997,4492328.739821831,3948925.1424877336,1727011.7919147382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
889,378.2474060058594,4.097505033333333,2999089.2296111663,3338420.5232968647,2479969.5898183193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
890,155.08553483751086,5.287780844444445,2945987.2531112866,2803874.486472935,2230116.6087919306,3.125979725610077E7,3.337242798285426E7,3.0331535501463495E7,1327688.0511151534,2918296.538418242,2853944.9032865115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
891,310.2011918288011,4.020613669230769,3017353.7302430696,2505212.392200696,2120815.2392891985,0,0,0,4662106.636013993,4942960.297005801,5031262.748809036,503843.71779703593,697643.2427420275,0,1208608.318442449,0,854768.5193970002,993282.624656619,821625.5648178789,1057134.8121291304,0,0,0,0,0,0,0,0,0,0,0,0,
892,157.10140119280135,3.9459010428571424,5010432.566364935,4711815.352703478,4526712.365196836,7389048.799057104,8356203.672817032,9660685.205005405,4443644.7521217605,4048953.5998684643,4337241.598799585,1.305629345285418E7,1.2560425923519306E7,1.3195453377981892E7,6004375.611179053,5137250.141821984,5345278.6853850875,1412665.9247684407,1211463.8142634106,1275679.0339004276,2230422.3380245687,1731592.6035254516,1955873.5843686878,0,0,0,0,0,0,0,0,0,
893,209.1537971496582,5.96125255,3444231.822619776,3484852.968711618,2720737.2802762925,0,0,0,2393276.549016073,2613252.726323687,2802321.7555554626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
894,526.4322387695313,7.673000506666666,5839228.695248062,4802543.224602725,4289261.382654984,6368169.581395557,4830332.994425833,6108487.260908168,4730830.199964421,5753417.74920186,5519473.002116505,5008548.505471949,4530510.855757444,4838514.2994514685,6426659.194174274,4928173.955603449,6579249.641285532,4225434.407010756,5388338.901526387,3798697.6658073813,5738104.6296260655,6308434.912884296,7200663.588437494,6294541.152745074,4840270.452950125,6478321.0199202895,5831698.971772005,6789094.878647174,6217232.049982544,5931619.539386855,4280390.972406281,6361945.294746645,
895,546.4012736002604,7.0038427233333325,5053354.973178305,5247876.316851393,6009980.656962308,5645550.400901398,6047250.578849656,5483066.544953148,2570799.467868307,2048460.6023491838,3020250.0810700916,5369669.312369702,5197795.399613152,5707518.8197070155,5047203.976792544,5703886.784613386,5432359.754955609,4912595.668792525,4975034.715709533,4634942.860691408,1.7796988283593148E7,1.754622741273009E7,1.7238686774176937E7,4973386.569939399,5713811.180387958,5665939.9087081645,5106067.055825638,5996817.766434576,5541762.008431538,5883103.630816579,5521044.496197157,5194821.19678024,
896,324.2535400390625,5.714264066666666,1869675.1793673947,1917653.1232422045,1336049.5387915538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
897,235.20577748616537,6.502456966666666,3296335.673909811,2918807.6751713865,2660194.110929926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
898,347.2195739746094,6.887879300000001,3097411.6162932203,2896730.1206822935,4921547.13519331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901,397.18357340494794,3.8985771333333332,3770692.6917641214,2826062.5077202,2627338.35099859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
902,347.21986134847003,5.698872233333333,2582218.362697071,3731198.73093693,2011384.5461284108,0,0,0,3612096.7239061017,3064828.5958873145,3204431.4871515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
903,307.15396917433964,3.335702028571428,2151285.8918663478,5820960.415053326,5392029.176469462,3694458.901868664,2504396.1937536094,2738766.9899884756,1.7724414233040366E7,1.490990423211674E7,1.6772702695301246E7,2476992.866583526,3187828.786414805,3621629.561354555,1.2160933465801868E8,1.0390379807012211E8,6.73438959642962E7,2.8485769774186086E7,2.8790761755492285E7,2.5623968800282367E7,1.0472274187591307E7,7139382.673549779,8564154.610624967,0,0,0,0,0,0,0,0,0,
904,372.20194135393416,3.252215871428571,2000509.1217044247,1595579.0246547605,4758121.186290017,1574667.4366845854,1529354.5985348118,1689083.0921872677,8.169984531036668E7,7.465666815686764E7,7.751775716990463E7,2923293.4547486245,2751735.5822396395,3238231.8625271185,2.145333076188225E7,1.767025222335826E7,2.135032227646884E7,1.2893822143289132E7,1.1275610528122708E7,1.2859256544266768E7,1.0704235007793615E7,8908970.055247912,8942722.9114779,0,0,0,0,0,0,0,0,0,
905,351.2146891276042,5.485189353333333,1358325.9244199158,1908460.4108047488,4224415.5230435105,0,0,0,4.865648121239604E7,4.503011365967674E7,5.1081667984785E7,4795908.625405093,4864707.584179855,4677825.039902169,490314.2038213779,452159.72379078885,0,608160.1539148309,0,0,2388917.28037171,2241656.5399348126,2038417.2471597765,0,0,0,0,0,0,0,0,0,
906,363.0973086886936,3.828085322222223,2783140.4811358694,2039966.566642738,1655565.8388305837,1.5301336488144018E7,1.5848241177703872E7,1.618208693417459E7,3037983.8863981087,2995299.568910458,2761536.930157153,1.3552787377154134E7,1.3435285942139246E7,1.4178038804839483E7,802923.2075321486,803170.3664717906,537276.4461204015,1211609.514438691,1362984.6431532686,1145339.364086209,0,0,0,0,0,0,0,0,0,0,0,0,
907,268.18880436338225,4.342483251724138,4579570.00210738,4348417.690973569,4091618.4689518604,4289310.138895715,4786503.295713139,5007229.599240172,4592137.4361889735,3183403.5959404977,3123711.0262829578,1474381.7585862663,1729126.530451594,605750.0783965532,608289.6502756644,0,1456992.8989811556,1895778.0594699134,2695542.733529962,2321056.0496419887,2180785.15170614,2236211.1945740483,1934700.112748507,3155665.2476261985,2903180.598966115,3664793.2643329427,3132333.212155645,3116926.9675296363,2918398.9689182024,3335313.5427406374,3236768.997528855,3486208.351228329,
908,297.20650058322485,4.838818566666666,1871009.6112168704,1770155.6415357648,1442736.403206514,0,0,0,2121543.3905692557,1520678.7776265827,1386181.1833950835,0,0,0,0,0,0,0,0,0,4322465.77036579,4135092.533364255,4271873.672406751,0,0,0,0,0,0,0,0,0,
909,363.2146257672991,5.389158785714287,3064087.37319469,3193508.002703434,2296474.2093319045,0,0,0,4098545.4277756987,3112081.848746462,4008361.081577166,0,0,0,0,0,0,0,0,0,455911.5593349971,0,0,0,0,0,0,0,0,0,0,0,
910,170.9818344116211,0.6321008189999999,1.0406215243104512E7,9930217.397132222,9028598.971780049,1.0236054965857487E7,1.0674352322503572E7,1.070870086367809E7,1.096141684127417E7,1.0036462776399113E7,1.0189180087871164E7,1.1512324379496014E7,1.104089371232427E7,1.0492939044484815E7,1.1081816476786073E7,1.0274792796157027E7,1.0795628694168653E7,1.0046283552080682E7,1.0273240929680131E7,9845022.204553658,9600505.326387998,9192318.419736916,1.0027485374851098E7,9499126.202929776,9591309.443356633,9040544.511811346,7131315.661275366,7876788.908309606,8850655.030186366,9039918.834145715,9219731.550435606,9270576.607001826,
911,581.3469746907552,6.880234833333333,3087046.8704353524,2378820.1205397425,2148800.8507118262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
912,324.2171579996745,6.6965497066666675,3266991.6405076836,2641459.1697095926,2193922.5315849744,665396.2270926529,0,548274.1019795935,0,0,0,0,0,658253.7666272023,0,0,0,0,0,0,0,0,0,1054875.1575759796,1109908.673765382,971402.4291901645,1478702.1646752125,1593056.676596268,1458017.7661899906,1253173.2857312881,1153876.9711029043,927862.5323444726,
913,297.2789357503255,7.796184533333334,5063393.193426595,3778244.5439551356,3963553.285380764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
914,314.1599049886068,2.8916254999999995,4434579.772881977,3850793.793399403,2013430.6151876242,0,0,0,1994910.5740166719,2573607.990145827,751330.7752795308,0,0,0,3979359.1592695797,3878512.6798156616,4469917.967960548,4099834.85260214,3998101.70015778,4138267.6068291124,5095798.164886596,5194279.72703001,5496553.990238957,0,0,0,0,0,0,0,0,0,
915,283.094482421875,3.2484817333333336,3128129.2134499033,2841919.491746674,2527300.1700781113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
916,461.363032023112,7.893582233333333,2152365.779911869,2094504.3708021808,2102779.4147255598,0,0,0,6277799.17218904,6235927.792313114,9374460.592240632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
917,390.212407430013,5.535720933333334,2548352.477942254,2361442.681874308,1904361.8614408264,547918.9676530553,459883.5422492795,522101.40951464843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
918,161.13257598876953,5.720292819999999,3357574.4881221647,2750762.4473882876,2104443.7827506317,0,535583.4057809515,566045.9877624633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
919,326.2326914469401,4.4110147333333325,1800060.3287031618,1815952.8610491604,1132611.208856655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692211.6735029654,1795941.1175587247,2912797.4166467884,0,0,0,0,0,0,0,0,0,
920,578.406992594401,7.0516564,2634046.436909722,1985956.6327274044,1569771.443288744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
921,454.28026072184247,4.770127666666667,3524168.325156084,2915521.3367238073,2659894.1817402355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292220.3831511212,1139519.427334966,1251566.1239816754,0,0,0,0,0,0,0,0,0,
922,335.1837071010045,4.382620357142857,2369209.081052146,2473221.5371559514,2181330.809444464,0,0,0,0,0,0,0,0,0,398272.64965997194,0,0,0,0,0,1339889.957801784,983703.7463011916,1673716.2168855714,0,0,0,0,0,0,0,0,0,
923,315.1567687988281,4.4253675,4421511.193885547,4048164.0743815396,3394349.1200154405,904816.0850354383,811704.889956021,782649.5796149762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
924,287.1626230875651,5.962292216666667,3676146.1239474635,1139832.3889714037,1248659.6218251775,0,0,0,997812.863239594,767327.4503616381,943554.2482503419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
925,237.14862009684245,3.6729221933333336,2349136.379846716,2669755.330692182,2795167.260971583,0,0,0,1917668.704542139,1885473.1870393597,1924826.95784454,0,636485.9080525208,0,1037095.5342196152,864703.9579783116,1022438.4599957092,835107.3882553135,789384.8129301447,0,3996990.6217317185,2216118.592605185,3521077.321752092,0,0,0,0,0,0,0,0,0,
926,300.1809302435981,2.4245412777777777,2310548.855302804,1833627.5618968508,1631658.0796885295,0,0,0,0,0,0,0,0,0,0,0,0,2266023.96612033,3235946.9603695343,2228213.814960708,1125072.2174580009,1030665.0544901057,1095667.0577013942,0,0,0,0,0,0,0,0,0,
927,374.25392659505206,4.617264483333334,3813398.5797997518,3993784.523451084,2573263.066220286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4628909.5771096945,3880214.1115039587,5264629.014231151,0,0,0,0,0,0,0,0,0,
